floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,67,0.13989478219971055,0.13220433371606968,5932.953642750498,5395.7348593051065,41418.09552238806,39474.38331575467
En Üst Kat,163,0.11901695745879834,0.08569561590618903,4672.1010924333805,3314.262109196454,38676.08797546012,38129.78482181934
Çatı,31,0.10879483759909567,0.10772528149318575,4305.405577736039,3461.3919102604923,38903.83903225807,37802.62687493501
Ara Kat,517,0.105697706650024,0.0902763604535686,4528.577293626171,3743.398802133619,42414.60651837524,41944.00938345673
Zemin/Giriş,141,0.09580173756606485,0.06407373878234772,3587.520529018121,2633.771884772257,38238.74794326241,38863.78994887348
