m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,43,0.15468208499295363,0.14640508657803838,6171.163362593402,5269.257745571187,38271.07372093023,37777.81427241865
151-200,157,0.12014559183779075,0.09576888781429246,4641.368697652726,3742.1910049129074,38226.67821656051,37961.641384258146
126-150,210,0.11894240944524107,0.09931718402774047,4712.007963742187,3942.207817426017,39304.85638095238,39153.57275146428
0-75,36,0.11474831640251841,0.10379487263051473,6522.282567676641,5866.48200994045,53737.835,50396.66473235566
101-125,242,0.09937052211916168,0.07579194614969588,3943.173651119908,3111.964997559824,39855.12661157025,39772.76315925241
76-100,231,0.09362949988552244,0.07663737848606329,4186.2165451116725,3350.066354569688,43828.92463203463,43076.6435996514
