is_large_home,n,mape,mae,mean_actual,mean_pred
0,685,0.10355251374031257,4381.315692582332,41880.54601459854,41304.277904607254
1,234,0.12617834662163727,4887.934043204831,38107.15709401709,38040.49383900853
