floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,67,0.14140572398053816,0.13351722915082292,5990.727464731206,5669.21393048967,41418.09552238806,39441.02254944515
En Üst Kat,163,0.11960323839138297,0.08569561590618903,4690.423163663343,3333.778912286438,38676.08797546012,38139.230936022934
Çatı,31,0.10715053636780528,0.10772528149318539,4240.218661489427,3661.7609647627833,38903.83903225807,37810.85449214652
Ara Kat,517,0.10572996720205083,0.09094961747377113,4530.8533143475,3719.835223066373,42414.60651837524,41935.42730778937
Zemin/Giriş,141,0.0957846382001668,0.06410050953794405,3582.710338233208,2633.771884772257,38238.74794326241,38885.88909372878
