site_project_id,n,mean_actual,mean_pred,mean_residual
ustpark_afraze,5,40139.022,41388.03673430749,1249.0147343074946
elitium_park,2,43901.1,45159.360791995765,1258.2607919957663
iskar_elit_kent,2,36703.020000000004,38148.07177593857,1445.051775938573
kullar_tepecik_de,1,38952.38,40406.12544733957,1453.74544733957
altinkent_kalici_konutlari_5_ada,1,30833.33,32538.405419972332,1705.0754199723306
bahcekent_konutlari,14,35091.55,36822.58230194775,1731.0323019477432
my_house_yuvacik,3,36546.29666666667,38381.433691779115,1835.137025112451
vadi_yuvacik,1,37142.86,39122.341204125136,1979.4812041251353
durupark,1,41739.13,43766.681264510495,2027.5512645104973
kullar_da_ultra_ebeveyn_banyolu,1,35555.56,37662.0338401111,2106.4738401111026
yesilkent_kalici,2,29979.165,32111.662855209564,2132.4978552095617
yuvacik_manar,1,43846.15,46017.902294607935,2171.7522946079334
mamik_reform,6,47485.878333333334,49747.23763522412,2261.359301890785
fatih_mahallesinde,2,44005.715,46312.21235312686,2306.4973531268624
emar_delux_yuvacik,2,35000.0,37413.056104623756,2413.05610462376
my_yaka,2,38444.445,40912.59736411222,2468.1523641122185
aydinkent_kalici,1,30909.09,33494.013002099746,2584.9230020997456
casaba_suite,1,39610.39,42209.59962973046,2599.2096297304597
bizim_evler,1,38750.0,41417.85205464338,2667.8520546433792
clover_premium,1,42812.5,45588.2774252138,2775.777425213797
barbaros,1,41588.79,44481.92867596877,2893.1386759687666
esila_park,4,41704.61,44856.77804697908,3152.1680469790845
basiskele_de,1,34682.08,37868.32524777166,3186.245247771658
altinkent_kalici_konutlari_6_ada,1,28695.65,31986.26488459338,3290.6148845933785
barbaros_mh,1,42253.52,45575.694269605905,3322.174269605908
fatih_mah,1,28275.86,31627.40410483108,3351.5441048310786
cb_mahall_den_tinaztepede,1,31750.0,35172.884216787024,3422.8842167870243
kuba,1,28461.54,32035.01732424208,3573.477324242078
sembol_kent,5,34497.23,38070.754341479886,3573.5243414798824
aydinkent,1,27727.27,31335.64941289478,3608.379412894781
altinkent,1,36153.85,39770.996475942055,3617.146475942056
doga,2,35457.425,39112.06137120109,3654.63637120109
altin_vadi,2,30801.08,34562.638121040836,3761.558121040838
bloklu_butik,1,34160.0,38168.70152035632,4008.7015203563205
seyri_vadi,1,38148.15,42168.386565176996,4020.236565176994
dream_gardens,1,27954.55,32315.43303059174,4360.88303059174
kardelen,1,36896.55,41573.9337916588,4677.3837916587945
duru_park,2,34883.335,39905.94785297336,5022.612852973361
yuksek_giris_butik,1,35000.0,40194.62640717045,5194.62640717045
terasta_life,1,36363.64,41871.886404136734,5508.246404136735
yuvana_evleri,5,32896.398,38474.36686294904,5577.968862949043
ritim_vadi_evleri,4,33227.01,38816.66988308175,5589.6598830817475
yaylacik_mh_de_havuzlu,1,46333.33,52081.365092286156,5748.035092286154
elitium_trio,3,37121.21333333333,42902.136501329565,5780.923167996233
tanta_emlak_tan,1,30357.14,36138.24028285741,5781.100282857413
kullar_da_prestijli_yasam,1,29629.63,35500.05388306764,5870.423883067637
rose_garden,1,36363.64,42300.410744353445,5936.7707443534455
yuvacik_doga,1,32333.33,38844.21195466064,6510.881954660639
asansorlu_butik,1,39600.0,46862.58861107385,7262.58861107385
kw_arven_den_ted_kolejine_komsu_havuzlu,1,30937.5,38306.078178302196,7368.578178302196
mavi_yesil_park,1,28361.34,35906.02194837067,7544.681948370668
ust_deniz_manzarali_asansorlu,1,32379.31,39994.45011795311,7615.140117953106
yesilyurt_mahallesin_de,1,32708.33,40524.70595158119,7816.375951581191
birikim_gayrimenkulden,1,29350.0,37550.27417325118,8200.274173251179
akasya_modern,1,28250.0,36710.022562382954,8460.022562382954
naturapark,1,25294.12,34021.12821610042,8727.008216100421
polen_park,1,26428.57,35515.10268478785,9086.532684787853
ust_park_atakent,1,37241.38,47305.25304818535,10063.873048185349
barbaros_mah,1,30962.34,41765.70770318384,10803.367703183842
invest_globalden_zeray_kent,1,33333.33,44213.042753479924,10879.712753479922
may_city,1,33148.15,44117.010323727794,10968.860323727793
kullar_tepecik_mah,1,30937.5,43707.81636241939,12770.316362419391
mehmet_akif_ersoy,1,22500.0,39859.54958933563,17359.549589335627
