model_scope,county,feature,importance,rank
gradient_boosting,,num__detail_effect_inside_mean,0.02468483969239821,1
gradient_boosting,,num__detail_effect_total_mean,0.014315975999446675,2
extra_trees,,num__detail_effect_subtype_sum,0.011310724812047424,3
gradient_boosting,,num__detail_effect_subtype_sum,0.011126271646918304,4
gradient_boosting,,num__detail_effect_front_sum,0.009739093173295832,5
gradient_boosting,,num__detail_effect_outside_sum,0.009053421640587709,6
gradient_boosting,,num__detail_effect_front_mean,0.008032686221211763,7
extra_trees,,num__detail_effect_subtype_mean,0.005714053865517262,8
extra_trees,,num__detail_effect_front_sum,0.005391565393676077,9
extra_trees,,num__detail_effect_total_sum,0.005289189671250607,10
extra_trees,,num__detail_effect_total_x_attr_quality,0.0052631944736865974,11
gradient_boosting,,num__detail_effect_total_x_attr_quality,0.005095293617259414,12
extra_trees,,num__detail_effect_outside_x_attr_quality,0.0048671761264016304,13
gradient_boosting,,num__detail_effect_inside_x_attr_quality,0.004861607116520358,14
extra_trees,,num__detail_effect_county_total_sum,0.004518857581717124,15
extra_trees,,num__detail_effect_outside_mean,0.004369453646388136,16
extra_trees,,num__detail_effect_inside_mean,0.004266721966239481,17
gradient_boosting,,num__detail_effect_county_total_sum,0.004251972096906656,18
gradient_boosting,,num__detail_effect_total_abs_sum,0.0041930434455890835,19
extra_trees,,num__detail_effect_inside_x_attr_quality,0.00397888291696049,20
extra_trees,,num__detail_effect_total_mean,0.003925266414711277,21
gradient_boosting,,num__detail_effect_transport_mean,0.003904165676945006,22
extra_trees,,num__detail_effect_front_mean,0.0038839375546954546,23
gradient_boosting,,num__detail_effect_negative_count,0.003480455104769253,24
extra_trees,,num__detail_effect_inside_sum,0.003390299331167007,25
extra_trees,,num__detail_effect_outside_sum,0.003303187518927357,26
gradient_boosting,,num__detail_effect_outside_mean,0.003007428938990782,27
gradient_boosting,,num__detail_effect_inside_sum,0.0030011821366779006,28
extra_trees,,num__detail_effect_district_total_sum,0.0029696001205352205,29
extra_trees,,num__detail_effect_negative_count,0.0029151920451364996,30
gradient_boosting,,num__detail_effect_view_mean,0.0028119116850105186,31
gradient_boosting,,num__detail_effect_nearby_sum,0.0027222262016960872,32
gradient_boosting,,num__detail_effect_subtype_mean,0.0022554381438126343,33
gradient_boosting,,num__detail_effect_outside_x_attr_quality,0.0021924084235483182,34
gradient_boosting,,num__detail_effect_used_count,0.002167006822853835,35
extra_trees,,num__detail_effect_nearby_mean,0.0021638577925965075,36
extra_trees,,num__detail_effect_total_abs_sum,0.0020902783506362523,37
extra_trees,,num__detail_effect_level_code,0.0020202011313384086,38
gradient_boosting,,num__detail_effect_nearby_mean,0.001970016999173396,39
gradient_boosting,,num__detail_effect_view_x_location_baseline,0.0019219505484052732,40
extra_trees,,num__detail_effect_transport_mean,0.0019091013702414266,41
extra_trees,,num__detail_effect_nearby_sum,0.0019055170738291748,42
extra_trees,,num__detail_effect_positive_count,0.00177621113263519,43
extra_trees,,num__detail_effect_view_sum,0.00175520157452453,44
extra_trees,,num__detail_effect_transport_sum,0.001745660745813268,45
extra_trees,,num__detail_effect_view_mean,0.001736244106386153,46
extra_trees,,num__detail_effect_view_x_location_baseline,0.0016323450188924997,47
extra_trees,,num__location_quality_x_detail_effect_total,0.0013558971026126406,48
extra_trees,,num__detail_effect_used_count,0.0013211457118091194,49
gradient_boosting,,num__detail_effect_district_total_sum,0.0010689569801049879,50
gradient_boosting,,num__detail_effect_transport_sum,0.0009869347984817242,51
gradient_boosting,,num__location_quality_x_detail_effect_total,0.0006999288493699121,52
gradient_boosting,,num__detail_effect_positive_count,0.0006376455755916752,53
gradient_boosting,,num__detail_effect_view_sum,0.0006210937038025345,54
gradient_boosting,,num__detail_effect_level_code,0.0005673045757788056,55
gradient_boosting,,num__detail_effect_total_sum,0.0001763448824662323,56
