m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,43,0.16488291567788027,0.13382759911278405,6527.95465144064,4623.305687088148,38271.07372093023,37966.85546353198
0-75,36,0.1365471828821717,0.12637892322358985,7608.290352711739,6816.147675185955,53737.835,50342.65501709977
151-200,157,0.12631264689155158,0.10481084678125335,4879.6363533911335,4156.352520390734,38226.67821656051,38130.1764284745
126-150,210,0.12109755614667203,0.11034757359394724,4794.424140296421,3929.7736396060573,39304.85638095238,39138.82803023375
101-125,242,0.10122973258186665,0.08257985489949388,4020.4395092542486,3069.1179486340443,39855.12661157025,39698.37391587609
76-100,231,0.09821500168128564,0.08255764186824835,4389.93114647684,3608.2401714792722,43828.92463203463,43091.14221337392
