is_large_home,n,mape,mae,mean_actual,mean_pred
0,685,0.10751546321110127,4558.231347253747,41880.54601459854,41276.951021543195
1,234,0.13164275506096626,5094.719926756786,38107.15709401709,38191.670257869024
