model_scope,county,feature,importance,rank
gradient_boosting,,num__detail_effect_negative_count,0.010979335476691835,1
gradient_boosting,,num__detail_effect_inside_mean,0.010715721293835441,2
extra_trees,,num__detail_effect_total_sum,0.009813839791543317,3
extra_trees,,num__detail_effect_county_total_sum,0.00923125013562583,4
random_forest,,num__detail_effect_total_mean,0.008339849411244809,5
extra_trees,,num__detail_effect_total_x_attr_quality,0.008083233189706825,6
random_forest,,num__detail_effect_total_sum,0.00793377195887604,7
random_forest,,num__detail_effect_district_total_sum,0.006779861030943333,8
random_forest,,num__detail_effect_total_x_attr_quality,0.006397665947645002,9
gradient_boosting,,num__detail_effect_total_sum,0.006351305475807382,10
extra_trees,,num__detail_effect_total_mean,0.006190520468954581,11
random_forest,,num__detail_effect_subtype_mean,0.006035928313448229,12
gradient_boosting,,num__detail_effect_front_mean,0.005912862779288457,13
gradient_boosting,,num__detail_effect_subtype_mean,0.005583110323754454,14
gradient_boosting,,num__detail_effect_total_x_attr_quality,0.0055594255187558835,15
random_forest,,num__detail_effect_nearby_mean,0.0055156312535081286,16
random_forest,,num__detail_effect_front_sum,0.005464200236093245,17
gradient_boosting,,num__detail_effect_total_mean,0.0054508063476238705,18
random_forest,,num__detail_effect_county_total_sum,0.005361947388131497,19
random_forest,,num__detail_effect_total_abs_sum,0.004786321658219827,20
extra_trees,,num__detail_effect_subtype_mean,0.004643494465383411,21
gradient_boosting,,num__detail_effect_front_sum,0.004624668711910393,22
extra_trees,,num__detail_effect_district_total_sum,0.004551078012319501,23
random_forest,,num__detail_effect_level_code,0.0044553324452288705,24
random_forest,,num__detail_effect_transport_sum,0.004289971966398849,25
random_forest,,num__detail_effect_view_mean,0.004250734949686829,26
extra_trees,,num__detail_effect_negative_count,0.004019576223659745,27
random_forest,,num__detail_effect_nearby_sum,0.0037005683334004544,28
random_forest,,num__detail_effect_negative_count,0.003690609861358898,29
random_forest,,num__detail_effect_transport_mean,0.0036141882824739387,30
random_forest,,num__detail_effect_inside_mean,0.00358785582538508,31
extra_trees,,num__detail_effect_inside_mean,0.0035349872974452805,32
extra_trees,,num__detail_effect_transport_sum,0.0033297536146853794,33
random_forest,,num__detail_effect_outside_mean,0.0031946357856295076,34
extra_trees,,num__detail_effect_front_mean,0.0029779555414951456,35
gradient_boosting,,num__detail_effect_transport_mean,0.002931487838445273,36
extra_trees,,num__detail_effect_nearby_sum,0.0028207668466536696,37
extra_trees,,num__detail_effect_level_code,0.0027112497904050836,38
gradient_boosting,,num__detail_effect_transport_sum,0.002601116353630361,39
random_forest,,num__detail_effect_view_x_location_baseline,0.002562419525799176,40
extra_trees,,num__detail_effect_front_sum,0.002553950518018068,41
random_forest,,num__detail_effect_positive_count,0.0024059984376106056,42
gradient_boosting,,num__detail_effect_used_count,0.0023512399832738046,43
random_forest,,num__detail_effect_front_mean,0.0023246147919266857,44
extra_trees,,num__detail_effect_outside_mean,0.0022372192190531996,45
random_forest,,num__detail_effect_inside_sum,0.0022355036981259622,46
random_forest,,num__detail_effect_inside_x_attr_quality,0.0022240789159983817,47
extra_trees,,num__detail_effect_view_x_location_baseline,0.002180943948341952,48
gradient_boosting,,num__detail_effect_outside_mean,0.0021722001985287685,49
extra_trees,,num__detail_effect_view_sum,0.0021675375045022444,50
random_forest,,num__detail_effect_used_count,0.002157919624009785,51
extra_trees,,num__detail_effect_total_abs_sum,0.002108554394236621,52
extra_trees,,num__detail_effect_subtype_sum,0.00208495930185151,53
random_forest,,num__detail_effect_view_sum,0.0020723753490267606,54
extra_trees,,num__detail_effect_positive_count,0.0020165043063015624,55
extra_trees,,num__detail_effect_inside_sum,0.001984724457899223,56
extra_trees,,num__detail_effect_view_mean,0.001969240166315698,57
random_forest,,num__location_quality_x_detail_effect_total,0.001875368253379118,58
extra_trees,,num__location_quality_x_detail_effect_total,0.0018518797722343445,59
extra_trees,,num__detail_effect_outside_x_attr_quality,0.001847647025934856,60
