county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,1557.3462530936613,0.04114208649131222,0.875
Gölcük,8,1379.9909067958797,0.03607647519502579,0.875
Karamürsel,8,1379.9909067958797,0.03607647519502579,0.875
İzmit,8,1379.9909067958797,0.03607647519502579,0.875
