site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,2,0.17737878587985648,0.17737878587985648,4293.641737225107,4293.641737225107,28120.75,32035.000558887165
,18,0.13144540729860166,0.11584611060433904,5615.713412058703,5310.706270259721,42992.14388888889,41368.094622110046
Hayır,4251,0.12113675109144556,0.0946848944804712,4289.677820886417,3272.299250686694,36178.76334274288,35924.414384460455
Evet,2396,0.1182092609777521,0.0927779769153228,4920.399700517374,3744.8545196087143,41733.863626878134,41067.29379518457
