floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
,8,0.1740617707370955,0.15591460028594267,7641.0250448554925,6177.082378209616,41901.53875,36870.64338365513
Bahçe,447,0.12844709741157487,0.10125337386560435,5149.210240371905,3747.2558427180993,39909.42697986577,39079.928632564886
En Üst Kat,1830,0.12178145302408173,0.0945068316125974,4452.303576809904,3280.8925297903515,36630.753650273226,36151.25130415606
Çatı,283,0.12071533683760735,0.10129264382682264,4519.39625076588,3530.2746000753214,37448.737455830385,37182.44387956876
Ara Kat,3192,0.11916474921330862,0.0944165452669326,4560.679554073594,3559.5011211965902,39167.010360275686,38720.73892338174
Zemin/Giriş,899,0.11546009190167036,0.08859364230094101,4184.490959970695,3094.9111115799387,37329.046952169076,37404.989789637904
Bodrum,8,0.11239311488721365,0.08398830956144487,3161.4814960963326,2135.286793201136,29181.497499999998,31727.2464063856
