m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,331,0.1743849553780224,0.13270213705406236,6332.251346266081,4709.5382067884275,37229.90069486405,37317.365809389965
151-200,1185,0.12742821943743957,0.10598082132033315,4706.067448788692,3630.6088659747256,36904.79526582279,36526.56370035419
0-75,420,0.11967533955925037,0.0998915132949216,5787.10428314542,4583.984256325712,47924.90740476191,46729.88614515911
126-150,1642,0.11960767251882508,0.09372602290084901,4302.449067233051,3251.446693697555,36621.415237515226,36335.55495941049
101-125,1675,0.11592495406912359,0.09260219594826742,4202.958706959729,3236.453214224006,37181.69686567164,36812.41269940357
76-100,1414,0.1070331639854982,0.08118412450058059,4191.331046686935,3193.1511495976083,39621.57963932108,39133.14457020633
