is_large_home,n,mape,mae,mean_actual,mean_pred
0,1108,0.09857174554847506,4057.5723017855753,40602.88449458484,40123.04747835059
1,645,0.11711254813470305,4216.596845374754,36221.06085271318,36100.71831841732
