county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2
Kartepe,1007,0.5309089223206018,0.5503829570886648,0.10313047042492568,0.08272626547089929,4071.035452608384,3122.8070655301126
Başiskele,1753,0.4862605571949984,0.49342069140771805,0.10539366093245513,0.08308796110537747,4116.083899398251,3149.9209212706264
Gölcük,1182,0.6609125400563349,0.674898852945669,0.11906877332552936,0.09382923466813925,3850.7195558307326,2912.36659876225
İzmit,2397,0.6625129410605489,0.6728085122645521,0.13312162295139235,0.10389975940586708,5105.215225859001,3936.051594652574
Karamürsel,328,0.5774965050458485,0.6152297886073648,0.15994878499331253,0.12391506495894083,6190.820232077934,4848.405517706122
