m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,100,0.14409411645158957,0.11050229745768153,5232.167172117808,4135.586051130735,36296.8652,36182.81107918453
0-75,47,0.12412457988543199,0.11330252876363284,6505.1846062244695,5801.502382651124,51021.8114893617,48478.36395909991
151-200,439,0.11028631856758461,0.09256009475143868,4010.6977206955958,3211.900459373821,36219.63845102506,35753.40983152555
126-150,490,0.09993482273013637,0.07736903770828193,3809.5667694395793,2902.2555505305936,37986.10510204082,37812.907980386524
101-125,385,0.09816574616979223,0.07726988519952432,3876.0221459115382,2798.6807065515895,39320.6125974026,39141.86692439917
76-100,292,0.09078886762802237,0.07231766457760438,4021.6323836143933,3133.5421318563276,43393.219109589045,42727.89539604111
