heating,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Yok,7,0.16943879275952917,0.09702295841895875,6479.657621415138,3523.0472141708524,37454.69142857143,35392.93839902922
Doğalgaz Sobası,4,0.14196888939561558,0.08250606944368029,3990.8260470954474,3098.7681196023477,33555.9775,34441.85400455871
Kombi (Elektrik),3,0.11566514998758244,0.1257725433308762,3927.3283142931396,4079.109207500609,34297.65333333333,36628.58540681491
Kombi (Doğalgaz),737,0.11290977584124899,0.08988083166960076,4304.931875089114,3370.5839814452993,38156.259457259155,37918.552870454325
,7,0.10960763268090261,0.09901938560465547,5051.69267493684,3731.270644485601,44523.14,41409.6496727413
Merkezi,2,0.0973553380965485,0.0973553380965485,3432.8399740675886,3432.8399740675886,36354.165,39787.00497406759
Yerden Isıtma,971,0.0966435759275462,0.07388426383373284,3868.7597852657145,2894.106662464441,39621.46486096807,39124.59076390654
Kat Kaloriferi,8,0.08744004974249939,0.06593006970976137,3107.207153290942,2096.912812880564,36377.21625,36973.561146487504
Merkezi (Pay Ölçer),14,0.07952438793243459,0.05346492421861333,3817.2121780401653,2355.589566093746,41591.92285714286,40743.95548741038
