rows,base_r2,segment_r2,best_blended_r2,mape,mae,status,status_note,basiskele_large_home_rows,basiskele_large_home_r2,top_large_home_features
560,0.35510715636104817,0.3006832227202597,0.36897797440191105,0.11857858332206825,4316.915137130248,used_blend,,560,0.36897797440191105,"large_home_m2_excess,large_home_quality_x_m2,large_home_detail_premium_x_m2,large_home_site_x_m2,large_home_basiskele_premium"
