county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3583.556466070467,0.11218241693189392,1.0
Gölcük,8,4428.9741779071155,0.043274441165666144,0.625
Karamürsel,8,4428.9741779071155,0.043274441165666144,0.625
İzmit,8,4428.9741779071155,0.043274441165666144,0.625
