floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,203,0.11801858893395925,0.09940452156373994,4627.107383265688,3529.989750877732,38358.61842364532,37508.676038125275
Çatı,80,0.11369364460948832,0.107802073439561,4307.610226734375,3924.5217623267017,37402.021875,36884.99889321269
Zemin/Giriş,203,0.10622441133884715,0.07670673580042743,3991.569051929124,3002.1496411420885,37993.84083743842,38084.96566458199
En Üst Kat,472,0.10328183478085488,0.07202061872726323,3839.2748900141037,2721.4233408687687,37355.63733050848,36995.07157345878
Ara Kat,794,0.09884053252416347,0.07983295038935909,4047.875350553182,3244.475128608814,40550.38850125945,40146.64813701077
Bodrum,1,0.08595604657520138,0.08595604657520138,2578.6813972560412,2578.6813972560412,30000.0,32578.68139725604
