district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Yuvacık Yakacık Mh.,1,0.2798796397821007,0.2798796397821007,9149.911946444769,9149.911946444769,32692.31,41842.22194644477
Atakent Mah.,16,0.2038602752245558,0.1586152012141434,8733.384792091894,7792.074010889248,41882.774375,39666.34265238003
Sahil Mah.,7,0.2015800533071173,0.19892038421310376,10201.72418227202,5851.575298670083,42624.28428571428,41160.439176754626
Bahçecik Şehitekrem Mh.,5,0.20059698459718497,0.20490283517258942,8656.750840654302,8309.94922601206,41036.438,38418.39900348914
Karşıyaka Mh.,5,0.18729018796445457,0.07906053965676897,6731.628547201976,5174.872045990967,58268.314,61825.56713621528
Seymen Mah.,21,0.1805790969052868,0.13668842928550845,7327.511393860676,4976.852674250447,41955.845714285715,40569.56514535718
Körfez Mh.,27,0.1705368189041044,0.17454155462013415,6454.429729977347,5806.416298834978,37790.40888888889,37918.6996519681
Tepecik Mh.,1,0.13628855885427094,0.13628855885427094,4355.308056797687,4355.308056797687,31956.52,27601.211943202314
Kullar Tepecik Mh.,20,0.12144615252475419,0.10088267767614977,4392.259848975178,3760.215038207818,37739.901,38037.94951164641
Döngel Mh.,85,0.11217129217066256,0.07815791858654275,4310.136124679525,3238.816691204891,37596.722117647056,36913.99117850631
Barbaros Mah.,217,0.1076493750036812,0.08273827599555934,4183.650321389077,3238.547888944733,38857.31921658986,38545.232836471514
Paşadağ Mh.,185,0.10745442313546275,0.0838007195623126,4151.801839560267,3029.5822881004788,38697.17816216216,38205.28326564059
Serdar Mah.,75,0.10516316266445634,0.09753614448147545,4015.233892239917,3572.3909793341154,37356.22373333334,36592.067307649915
Damlar Mah.,10,0.10409736194541215,0.07080402532665402,4599.245472839055,3165.2025501505996,43233.444,40930.57568472716
Fatih Mah.,360,0.1038421265888843,0.08014271979925149,4144.084407191593,3184.6964935208453,40113.67172222222,39877.321810578804
Mahmutpaşa Mh.,45,0.10359766428254259,0.08438215098610272,4237.6555336163365,3984.0956028331493,42463.34666666667,42689.177653321596
Yaylacık Mh.,55,0.10215988991472022,0.07740350448993999,4202.34129968407,3129.5025078628532,41070.3130909091,40546.95129095598
Kullar Yakacık Mh.,43,0.09930515043096232,0.09146272222599523,4013.1470069699894,3227.687571739687,39433.37860465117,38426.98733639235
Altınkent Mh.,58,0.09801191829694858,0.08752966544184002,3415.3420881855313,2856.6450316166884,34974.2575862069,34839.91319646137
Yeniköy Merkez Mh.,28,0.09316730561778816,0.06712075860323874,3762.7160674240176,2729.2923772144604,39865.65,40050.04328604658
Yeşilyurt Mh.,409,0.08806309198014253,0.06482146342080174,3453.4513358010913,2460.643284445461,38625.071980440094,38152.81913763244
Havuzlubahçe Mh.,13,0.0857915810049071,0.06605777548185754,2802.6121626067875,2394.594361217336,32730.86076923077,32378.347768403557
Bahçecik Kılıçaslan Mh.,16,0.08292643347908317,0.04327034362260511,2856.136029215493,1915.3277101820022,39940.575625,40897.78066742602
Yeşilkent Mh.,9,0.0827992416194761,0.031608471318496464,2413.6639521834227,1053.6156052549777,30293.73333333333,31076.755232796033
Aydınkent Mh.,29,0.08114303879397776,0.05706591542499822,3012.544410163562,1602.9943737864378,36484.38379310344,36237.6427829246
Kullar Merkez Mh.,12,0.04868409116405643,0.03197252668542039,1860.456224255624,1135.3865844436405,38680.3075,38827.16207534441
Vezirçiftliği Mh.,1,0.005604968453387845,0.005604968453387845,200.84468422983628,200.84468422983628,35833.33,35632.485315770165
