is_large_home,n,mape,mae,mean_actual,mean_pred
0,1108,0.09732165140088833,4003.331166102719,40602.88449458484,40143.02338530671
1,645,0.11488185389035503,4166.261488782362,36221.06085271318,35951.20984657846
