site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,1,0.4007160094162301,0.4007160094162301,9588.561081436921,9588.561081436921,23928.57,33517.13108143692
Evet,639,0.11186898912751711,0.0884773017924867,4535.925228919146,3597.504182141056,40789.81549295775,40332.321989060125
,7,0.10960763268090261,0.09901938560465547,5051.69267493684,3731.270644485601,44523.14,41409.6496727413
Hayır,1106,0.09880554432260154,0.07734719606412443,3778.9538528219778,2871.3549022216102,37929.744683544304,37587.036014613834
