floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,67,0.14084043969245344,0.1298294070989102,5974.444616426589,5414.228165712295,41418.09552238806,39437.10126374102
En Üst Kat,163,0.12054093398446551,0.0863856674240727,4731.270546932247,3384.7848163759263,38676.08797546012,38081.32459034799
Çatı,31,0.10622250585510579,0.11191303588507101,4231.774556662897,3259.467170152693,38903.83903225807,37738.55971743124
Ara Kat,517,0.10612673701962083,0.09233598450379642,4548.227431944164,3790.226767468008,42414.60651837524,41912.02749350718
Zemin/Giriş,141,0.09528960859908686,0.0679985932890518,3561.8773327055337,2697.836883250595,38238.74794326241,38847.75897072847
