model_scope,county,feature,importance,rank
gradient_boosting,,num__detail_effect_inside_mean,0.02025845662313096,1
gradient_boosting,,num__detail_effect_total_mean,0.01918414013446924,2
gradient_boosting,,num__detail_effect_front_sum,0.015306855419086558,3
gradient_boosting,,num__detail_effect_subtype_sum,0.010005739508938575,4
gradient_boosting,,num__detail_effect_outside_mean,0.009353782347806764,5
gradient_boosting,,num__detail_effect_outside_sum,0.007786210730119446,6
extra_trees,,num__detail_effect_outside_sum,0.007534741550899992,7
extra_trees,,num__detail_effect_subtype_sum,0.00747106229833959,8
extra_trees,,num__detail_effect_outside_x_attr_quality,0.00724774317294695,9
gradient_boosting,,num__detail_effect_subtype_mean,0.007116637379827995,10
extra_trees,,num__detail_effect_subtype_mean,0.006770003085846449,11
extra_trees,,num__detail_effect_total_x_attr_quality,0.005881714736789673,12
gradient_boosting,,num__detail_effect_front_mean,0.005455464034910275,13
extra_trees,,num__detail_effect_county_total_sum,0.0053466433881083665,14
extra_trees,,num__detail_effect_front_sum,0.005329941217523909,15
extra_trees,,num__detail_effect_outside_mean,0.005274861726575975,16
extra_trees,,num__detail_effect_front_mean,0.004955217850414826,17
gradient_boosting,,num__detail_effect_inside_x_attr_quality,0.00492118484068677,18
gradient_boosting,,num__detail_effect_county_total_sum,0.004781948696125055,19
extra_trees,,num__detail_effect_total_sum,0.004737621496834887,20
extra_trees,,num__detail_effect_total_mean,0.00441161466546857,21
gradient_boosting,,num__detail_effect_outside_x_attr_quality,0.003634535585832801,22
extra_trees,,num__detail_effect_inside_mean,0.0033976186908497913,23
extra_trees,,num__detail_effect_district_total_sum,0.0033617397115530195,24
gradient_boosting,,num__detail_effect_nearby_sum,0.0033433787413888498,25
extra_trees,,num__detail_effect_inside_x_attr_quality,0.0033053018325807358,26
gradient_boosting,,num__detail_effect_total_abs_sum,0.002974116092424784,27
gradient_boosting,,num__detail_effect_view_x_location_baseline,0.002717166030772621,28
extra_trees,,num__detail_effect_inside_sum,0.002504658282939247,29
extra_trees,,num__detail_effect_view_x_location_baseline,0.002450584771923597,30
extra_trees,,num__detail_effect_level_code,0.0024041468291974896,31
gradient_boosting,,num__detail_effect_total_sum,0.002390864159711403,32
extra_trees,,num__detail_effect_negative_count,0.0023328207872893515,33
gradient_boosting,,num__detail_effect_positive_count,0.0022575338258626005,34
extra_trees,,num__detail_effect_total_abs_sum,0.0022476940661853924,35
gradient_boosting,,num__detail_effect_total_x_attr_quality,0.0020632744409730588,36
extra_trees,,num__detail_effect_view_mean,0.001990463808108209,37
extra_trees,,num__detail_effect_transport_mean,0.001986163540895943,38
extra_trees,,num__detail_effect_transport_sum,0.001973228491763345,39
gradient_boosting,,num__detail_effect_used_count,0.0019539779962552965,40
extra_trees,,num__detail_effect_view_sum,0.001943630639340998,41
gradient_boosting,,num__detail_effect_transport_mean,0.0019356911442053957,42
extra_trees,,num__detail_effect_nearby_sum,0.0018678240726949138,43
gradient_boosting,,num__detail_effect_transport_sum,0.0017783434124526351,44
extra_trees,,num__detail_effect_nearby_mean,0.0016874725353856381,45
extra_trees,,num__location_quality_x_detail_effect_total,0.0016821794014703266,46
extra_trees,,num__detail_effect_positive_count,0.0015309922902187222,47
extra_trees,,num__detail_effect_used_count,0.0014538407945236015,48
gradient_boosting,,num__detail_effect_district_total_sum,0.001411410870278507,49
gradient_boosting,,num__detail_effect_view_mean,0.0013991983514023232,50
gradient_boosting,,num__detail_effect_nearby_mean,0.001375729537165976,51
gradient_boosting,,num__detail_effect_inside_sum,0.0010798388243809351,52
gradient_boosting,,num__detail_effect_level_code,0.0010778988826840386,53
gradient_boosting,,num__detail_effect_negative_count,0.0008776015509603633,54
gradient_boosting,,num__detail_effect_view_sum,0.00013542601538080951,55
gradient_boosting,,num__location_quality_x_detail_effect_total,0.00011366275611333085,56
