is_large_home,n,mape,mae,mean_actual,mean_pred
0,685,0.1040545590303075,4407.392505071291,41880.54601459854,41249.609243246785
1,234,0.12565540297532105,4860.103931452422,38107.15709401709,38074.815989442825
