rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,slice
919,0.4689752145946947,0.4788046377767554,0.10955466510553401,0.08863972622900848,4522.663967283679,3569.2173286186517,all_rows
919,0.4689752145946947,0.4788046377767554,0.10955466510553401,0.08863972622900848,4522.663967283679,3569.2173286186517,score_lt_25
919,0.4689752145946947,0.4788046377767554,0.10955466510553401,0.08863972622900848,4522.663967283679,3569.2173286186517,score_lt_45
