is_large_home,n,mape,mae,mean_actual,mean_pred
0,697,0.10363681429502294,4348.180143513763,41739.24470588235,41132.73307388638
1,247,0.12253392341306943,4662.66601618776,37632.70117408907,37506.97949891076
