feature,importance
num__basiskele_detail_group_bucket_median,0.14261077923302107
num__district_m2_group_target_median,0.0668441386620935
num__attr_total_quality_score,0.057660873242438584
num__attr_quality_x_county_income,0.03768597455539718
num__attr_m2_per_room,0.020721959278707514
num__site_project_oof_price_level,0.017392718708057895
num__site_project_oof_residual_mean,0.014738521010348123
num__detail_effect_inside_mean,0.013496878052949572
num__detail_effect_total_mean,0.011525184962544916
cat__elevator_Yok,0.01112172854979893
num__basiskele_detail_subtype_premium_signal,0.010458476610883127
num__attr_effect_elevator,0.008754092139499414
num__total_floors,0.008075044625603857
num__estimated_monthly_rent_gross,0.008071148515326929
num__sat_ndwi_mean_100m,0.007994706509714566
num__basiskele_district_premium_bucket_mean,0.007901082150420244
num__attr_has_elevator,0.007714531813901518
num__attr_quality_x_location_baseline,0.007675507505583846
cat__elevator_Var,0.007425992796099627
num__attr_effect_total_quality_bucket,0.007239764134517339
num__location_baseline_m2,0.007209734284674896
num__detail_effect_subtype_sum,0.007123288757349317
num__basiskele_premium_x_location_baseline,0.00701623697024863
num__bearing_from_district_centroid_sin,0.006492765658344939
num__detail_effect_front_mean,0.00640848517050515
num__district_room_count_target_median,0.00640541589611031
num__known_premium_x_district_code,0.0063560337374552415
num__detail_effect_outside_sum,0.006127613027632082
num__detail_effect_total_x_attr_quality,0.005998400699713715
num__sat_brightness_mean_100m,0.00598934754069157
num__net_gross_ratio,0.005816631463736099
num__detail_effect_front_sum,0.00541221806874379
cat__site_id_bucket_x_district_b1__yesilyurt mh.,0.005410364665662332
num__location_baseline_log,0.004870384279899928
num__detail_effect_subtype_mean,0.004690699957811882
num__distance_to_district_centroid_m,0.004645746777150986
num__sat_ndvi_std_250m,0.004616859380904599
num__location_baseline_vs_trend,0.004542508332080034
num__net_m2,0.004492060816520724
num__detail_effect_outside_mean,0.004367164220438138
num__location_baseline_level_code,0.004136009198306594
num__basiskele_lat_lon_interaction,0.004084850630355524
num__basiskele_premium_x_detail_outside,0.004015877729077431
cat__floor_segment_Zemin/Giriş,0.003994111638710147
num__basiskele_premium_x_detail_view,0.003844368215820299
num__dues,0.0038316258893962905
num__attr_net_gross_ratio,0.003749559602471508
num__detail_effect_inside_x_attr_quality,0.0037297307789110985
num__gross_m2,0.0037106516439215516
num__attr_quality_x_district_median,0.0036765516615119716
