site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,1,0.469754052027456,0.469754052027456,11240.542716722623,11240.542716722623,23928.57,35169.11271672262
Evet,393,0.11807176895542511,0.09705406317378679,4911.224116234237,4202.003849366374,41961.07297709923,41359.58515235554
Hayır,547,0.1014924040436118,0.0800453370504064,4088.0545478086788,3170.4263916671553,39740.72252285192,39330.75319997748
,3,0.0374781277646523,0.04104114777824754,1614.2026597814645,2052.057388912377,44908.426666666666,43443.603583212614
