rows,base_r2,segment_r2,best_blended_r2,mape,mae,status,status_note,basiskele_large_home_rows,basiskele_large_home_r2,top_large_home_features
216,0.288461630704009,0.1915014402314782,0.30509665572190314,0.12475345533627705,4766.751413770275,used_blend,,216,0.30509665572190314,"large_home_m2_excess,large_home_quality_x_m2,large_home_detail_premium_x_m2,large_home_site_x_m2,large_home_basiskele_premium"
