county,rows,r2,log_r2,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2
Başiskele,944,0.4829073791578248,0.4869892558849128,0.10858129093925756,0.08644460543138391,4430.466171639269,3463.384000477494
