model_scope,county,feature,importance,rank
gradient_boosting,,num__detail_effect_inside_mean,0.022752530552348983,1
gradient_boosting,,num__detail_effect_total_mean,0.018338340152188447,2
extra_trees,,num__detail_effect_subtype_sum,0.011142086364920797,3
gradient_boosting,,num__detail_effect_front_mean,0.008705577490237388,4
gradient_boosting,,num__detail_effect_outside_sum,0.008579461815198452,5
gradient_boosting,,num__detail_effect_total_x_attr_quality,0.007543193972899438,6
gradient_boosting,,num__detail_effect_front_sum,0.006533593881540362,7
extra_trees,,num__detail_effect_subtype_mean,0.006078428379223898,8
gradient_boosting,,num__detail_effect_transport_mean,0.0051631427944298335,9
extra_trees,,num__detail_effect_total_mean,0.004712029772901386,10
gradient_boosting,,num__detail_effect_outside_mean,0.004518656287852406,11
extra_trees,,num__detail_effect_total_x_attr_quality,0.004453607426527993,12
extra_trees,,num__detail_effect_front_sum,0.004290842255947218,13
extra_trees,,num__detail_effect_inside_mean,0.004241225553550161,14
extra_trees,,num__detail_effect_outside_mean,0.004215672153023871,15
extra_trees,,num__detail_effect_front_mean,0.004111392850772913,16
gradient_boosting,,num__detail_effect_inside_x_attr_quality,0.00393923915073816,17
gradient_boosting,,num__detail_effect_inside_sum,0.003878256671195259,18
extra_trees,,num__detail_effect_county_total_sum,0.003811641182892804,19
extra_trees,,num__detail_effect_outside_sum,0.0036757642400657123,20
extra_trees,,num__detail_effect_total_sum,0.0036405895856959666,21
extra_trees,,num__detail_effect_inside_x_attr_quality,0.003520222407084037,22
gradient_boosting,,num__detail_effect_subtype_mean,0.003302971536399867,23
gradient_boosting,,num__detail_effect_subtype_sum,0.0031044911497778373,24
extra_trees,,num__detail_effect_negative_count,0.003042061065493655,25
extra_trees,,num__detail_effect_inside_sum,0.002954614825565288,26
extra_trees,,num__detail_effect_outside_x_attr_quality,0.0029410979874840456,27
gradient_boosting,,num__detail_effect_view_x_location_baseline,0.0029290657817827594,28
gradient_boosting,,num__detail_effect_view_mean,0.0027919932386663688,29
extra_trees,,num__detail_effect_district_total_sum,0.0023671102745879665,30
extra_trees,,num__detail_effect_nearby_sum,0.0023122873314925805,31
gradient_boosting,,num__detail_effect_used_count,0.002195782128361647,32
gradient_boosting,,num__detail_effect_negative_count,0.002168962501689425,33
gradient_boosting,,num__detail_effect_nearby_mean,0.0020526342697278458,34
extra_trees,,num__detail_effect_transport_mean,0.001994098456839602,35
gradient_boosting,,num__detail_effect_nearby_sum,0.001870986817981762,36
extra_trees,,num__detail_effect_view_sum,0.0018343632358791947,37
extra_trees,,num__detail_effect_level_code,0.001805112019425233,38
extra_trees,,num__detail_effect_positive_count,0.001787714618304744,39
extra_trees,,num__detail_effect_transport_sum,0.0017771706295295515,40
extra_trees,,num__detail_effect_nearby_mean,0.0017607710109315145,41
extra_trees,,num__detail_effect_view_x_location_baseline,0.0017382147006781417,42
extra_trees,,num__detail_effect_total_abs_sum,0.001735714583513131,43
extra_trees,,num__detail_effect_view_mean,0.001625789491735419,44
extra_trees,,num__location_quality_x_detail_effect_total,0.001232622195676004,45
extra_trees,,num__detail_effect_used_count,0.0011804067898030118,46
gradient_boosting,,num__detail_effect_positive_count,0.0010217443260118267,47
gradient_boosting,,num__detail_effect_total_abs_sum,0.000998181024552151,48
gradient_boosting,,num__detail_effect_outside_x_attr_quality,0.000900978505359719,49
gradient_boosting,,num__location_quality_x_detail_effect_total,0.0006694220855389463,50
gradient_boosting,,num__detail_effect_district_total_sum,0.0005996277161731616,51
gradient_boosting,,num__detail_effect_county_total_sum,0.0004712853571908951,52
gradient_boosting,,num__detail_effect_view_sum,0.00045394362555670567,53
gradient_boosting,,num__detail_effect_transport_sum,0.0004474661094902998,54
gradient_boosting,,num__detail_effect_total_sum,0.0003140720605036498,55
gradient_boosting,,num__detail_effect_level_code,0.0002817811167111524,56
