room_count,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
6+1,1,0.370469519801773,0.370469519801773,19552.558812803618,19552.558812803618,52777.78,33225.22118719638
4.5+1,2,0.2754770552047923,0.2754770552047923,9534.734318348304,9534.734318348304,34219.0,43753.7343183483
5+1,6,0.17652492572099868,0.15715888952134638,7055.635241129067,5518.169368099272,36316.30333333334,35206.60402423912
3.5+1,1,0.14425445204031054,0.14425445204031054,7660.409081200029,7660.409081200029,53103.45,45443.04091879997
4+1,84,0.1267400331181777,0.10681532449476275,4939.60452051029,3805.5190304906882,37769.13130952381,36682.823942309675
1+1,39,0.11837156544516529,0.11506355734739963,5935.315810335433,5099.215736614991,49346.523589743585,47262.5900389506
3+1,417,0.1166163073275247,0.09358935532051299,4555.41211241938,3598.1175965005605,39052.329112709835,38793.211138444545
2+1,390,0.09314071516196973,0.07604258194195129,3952.455063523098,3139.9287546208034,42197.53007692308,41805.45681482151
2+2,1,0.0806852308113525,0.0806852308113525,3421.053786401346,3421.053786401346,42400.0,38978.946213598654
4+2,1,0.037401741995207204,0.037401741995207204,1296.5938471729896,1296.5938471729896,34666.67,33370.07615282701
3+2,1,0.03234666065978873,0.03234666065978873,1173.1360736115603,1173.1360736115603,36267.61,35094.47392638844
2.5+1,1,0.008944473580767767,0.008944473580767767,384.612363973014,384.612363973014,43000.0,43384.612363973014
