county,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Başiskele,944,0.10858129093925757,0.08644460543138391,4430.466171639268,3463.384000477494,40664.75715042373,40184.04543297645
