floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,73,0.12947302478416192,0.12469952759240317,5408.627077037434,4678.104288026378,40902.02876712329,39557.69858119922
En Üst Kat,168,0.12082915536997312,0.08962411020289382,4640.827351844803,3412.0150206190374,38306.81821428571,37710.94205512252
Çatı,33,0.10894063096730425,0.07084193943210867,4104.975520074262,2566.481225940901,38439.6696969697,37689.914996846936
Ara Kat,527,0.10443819391000028,0.08525729072855937,4447.027039964552,3542.4109326224134,42212.2425996205,41686.29722956548
Zemin/Giriş,143,0.09871287218719335,0.07816021952592606,3698.0688955946866,3106.4869894716685,38124.30937062937,38448.5509941586
