district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Sepetlipınar Mh.,1,0.3259131382158084,0.3259131382158084,8147.828455395211,8147.828455395211,25000.0,33147.82845539521
Seymen Mah.,10,0.2025093537033821,0.1199662079137726,8172.032617181043,5071.903337168533,44081.542,41452.463856396316
Bahçecik Kılıçaslan Mh.,11,0.19925713295885839,0.16319938203555306,7638.932972755347,6671.690680968401,42051.83090909091,40918.13791682316
Atakent Mah.,5,0.18088242976478167,0.249392266732918,8954.164658764708,9866.363151701793,47155.418,43320.30856249594
Sahil Mah.,3,0.160042039582182,0.13298591982802957,5465.936429037418,4054.4481265329996,35550.026666666665,39676.294119144186
Bahçecik Şehitekrem Mh.,3,0.13849388774335641,0.13943038817176734,4957.102838975278,4705.7756007971475,35035.18666666667,35382.94349085891
Döngel Mh.,41,0.13634438058932075,0.10806201606893669,5710.244529257349,4223.374766151064,39830.82365853659,38608.01525645375
Kullar Tepecik Mh.,11,0.12353583268545863,0.07639213020859831,4639.85148016159,3107.7708905627587,38974.27636363636,38506.98733557808
Barbaros Mah.,111,0.11745951270744615,0.08891660992282718,4783.75003544167,3782.7049157608926,40588.76837837838,40276.839980195
Kullar Yakacık Mh.,24,0.11587516977018879,0.09767502255010156,4627.219628590554,4025.8480959966328,39630.2175,39487.36594756443
Paşadağ Mh.,114,0.11174480918870805,0.08588108735610889,4594.752232850465,3637.4864268844503,41537.009122807016,41069.153557396916
Körfez Mh.,13,0.10868886066242323,0.08524826222052649,4121.526039633407,3421.053786401346,35555.35692307692,34345.88057705442
Fatih Mah.,200,0.10744661667448095,0.08899946661251698,4332.181519605913,3725.1570750594765,41530.4947,41480.623724355435
Serdar Mah.,38,0.10488488379872592,0.09385076924197025,4093.4330246182585,3676.7494069636687,37623.35236842106,36628.90381694714
Mahmutpaşa Mh.,27,0.10280228438215905,0.09617550626199282,4362.56997401688,4506.247847869854,43650.23074074074,44133.473559562124
Karşıyaka Mh.,4,0.10094195423327265,0.08414938314768555,7045.908151164491,5507.9600067093415,67031.82,60527.76121140226
Yeşilyurt Mh.,206,0.09908746151477017,0.08104769246681487,4241.739423313185,3288.0677006363767,41282.921844660195,40396.59719606533
Aydınkent Mh.,21,0.09703142588105264,0.10450215222952355,3700.2613126772,3676.9280816047103,37026.04285714286,37342.61102244515
Kullar Merkez Mh.,7,0.08956496604936534,0.0777602323980303,3215.2164723988767,3239.631098374579,38300.97571428572,38747.18512514489
Altınkent Mh.,25,0.08685205271155517,0.05938297459036682,3161.2130788500735,2437.2116327720505,35165.5192,34592.86964902007
Damlar Mah.,5,0.08534831921254148,0.06398217856183505,3353.577263999186,2739.2370196785632,39906.932,41029.309525507895
Yaylacık Mh.,37,0.0840292152773805,0.07349970004616531,3507.22956993825,2836.4203095085613,42317.49945945946,41819.260236634975
Havuzlubahçe Mh.,10,0.0762030011156614,0.06571743167027463,2384.184186511092,2112.442221583302,31740.775,31915.23362109684
Yeşilkent Mh.,6,0.06716926121914847,0.06939435981116013,1998.2918878184676,2160.8375283586356,29750.125,30175.199674563366
Yeniköy Merkez Mh.,10,0.06224676528236017,0.0527969141770652,2402.4283101681735,2311.5308187685805,38734.704,38825.38276837931
Vezirçiftliği Mh.,1,0.012349090424821848,0.012349090424821848,442.50903239248146,442.50903239248146,35833.33,36275.83903239248
