is_large_home,n,mape,mae,mean_actual,mean_pred
0,685,0.10402233961139463,4399.219787622649,41880.54601459854,41295.539934051194
1,234,0.1261943013772443,4885.174443065006,38107.15709401709,38055.90578024258
