floor_segment,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Bahçe,67,0.14250880555435677,0.13658176910614933,6037.063076875843,5494.97973048831,41418.09552238806,39414.8564306586
En Üst Kat,163,0.12072925582728679,0.08722325688500783,4723.484217388447,3318.5860026352093,38676.08797546012,38166.689943223726
Çatı,31,0.10709892268943162,0.10853560464041871,4239.6344336769025,3322.0630312082976,38903.83903225807,37788.11948943955
Ara Kat,517,0.10567658530784943,0.0920032709194184,4528.383218643947,3793.1981816090265,42414.60651837524,41930.12531535275
Zemin/Giriş,141,0.09647481756425752,0.06594494288395328,3614.05978106967,2663.599134254073,38238.74794326241,38874.14520278187
