room_count,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
6+1,1,0.3470020210154207,0.3470020210154207,18313.996324707252,18313.996324707252,52777.78,34463.78367529275
4.5+1,2,0.3153474209289616,0.3153474209289616,11000.81913958999,11000.81913958999,34219.0,45219.81913958999
3.5+1,2,0.17334736526619993,0.17334736526619993,11296.143192500727,11296.143192500727,61497.96,50201.81680749927
5+1,6,0.16619643585580104,0.15380883310614857,6658.402908107552,5308.52031797975,36316.30333333334,35435.463732805576
4+1,80,0.13359276811673176,0.10775755939288212,5317.77865686418,3731.4776046076768,38162.069875,36936.855529348824
1+1,40,0.12593883936170816,0.10564650267423406,6565.663652969119,6139.547056050535,49987.860499999995,47231.94454783992
3+1,400,0.11679185891096551,0.09496928903966714,4562.849329387378,3779.595739197295,39217.910575,39143.570053857635
2+1,384,0.09328583247154347,0.0755501533239964,3990.6848764269457,3162.455456690106,42310.314427083336,41925.15941247345
2+2,1,0.08837823839029332,0.08837823839029332,3747.237307748437,3747.237307748437,42400.0,38652.76269225156
2.5+1,1,0.05365026185873149,0.05365026185873149,2306.961259925454,2306.961259925454,43000.0,45306.961259925454
3+2,1,0.04514729442789637,0.04514729442789637,1637.3844668661186,1637.3844668661186,36267.61,34630.22553313388
4+2,1,0.012544895597255218,0.012544895597255218,434.8897558544995,434.8897558544995,34666.67,35101.5597558545
