feature,importance,rank
num__basiskele_lat_lon_interaction,0.013343305506508685,1
num__attr_quality_x_location_baseline,0.011859122365207201,2
num__bsk_large_home_nearest_10_median,0.00682072987555526,3
num__bearing_from_district_centroid_sin,0.006152591257259737,4
num__location_baseline_log,0.0059562505508507085,5
num__location_baseline_m2,0.0058956234330857565,6
num__bearing_from_county_centroid_cos,0.004954825980791871,7
num__distance_to_coast_x_site_inside,0.004789292348000303,8
num__bearing_from_district_centroid_cos,0.004585273971720387,9
num__lat,0.004305404042044956,10
num__bsk_large_home_cluster_median,0.004190173179703141,11
num__bsk_large_home_nearest_20_median,0.004101321967715862,12
num__location_baseline_vs_trend,0.003987734429064395,13
num__distance_to_district_centroid_m,0.003986429016465817,14
num__distance_to_sahil_m,0.0035871867059341883,15
num__lat_centered_county,0.0034789387942811495,16
num__bsk_large_home_similar_10_median,0.0034074735693996275,17
num__distance_to_kullar_m,0.0032437026187358397,18
num__lat_centered_city,0.0031851326760954798,19
cat__geo_cluster_city_city_6,0.0030621785799918666,20
num__location_baseline_level_code,0.0030542496684955642,21
num__distance_to_coast_x_view_sea,0.002891176961521822,22
num__bearing_from_county_centroid_sin,0.0028536489738164384,23
num__basiskele_premium_x_location_baseline,0.0028184499680464076,24
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||0-75,0.0026242921158627732,25
num__distance_to_basiskele_coast_m,0.0026186833387013666,26
num__distance_to_izmit_center_m,0.0024901068883146395,27
num__location_baseline_count,0.002451978400835256,28
num__detail_effect_view_x_location_baseline,0.0023268335764055677,29
num__bsk_large_home_count,0.0022510145038696083,30
cat__geo_cluster_x_room_count_city_6||3+1,0.0022302260277110688,31
num__distance_to_coast_x_large_home,0.002214339899635959,32
num__distance_to_county_centroid_m,0.0021103182538879223,33
num__distance_to_coastline_m,0.0020794722359908317,34
cat__geo_cluster_city_city_0,0.0020250440557575164,35
num__distance_to_yuvacik_m,0.001809684402025082,36
num__distance_to_bahcecik_m,0.001769318368756147,37
num__distance_to_geo_cluster_center_m,0.001722379531591676,38
num__basiskele_distance_to_coast_x_large_home,0.0016948284744665526,39
num__distance_to_golcuk_center_m,0.0015662468812169133,40
cat__geo_cluster_city_city_1,0.001528977861535791,41
num__is_small_flat,0.0013541737903320903,42
num__distance_to_karamursel_center_m,0.0012129610146903056,43
num__bsk_large_home_confidence,0.0011603646311495763,44
num__basiskele_distance_to_coast_x_quality,0.0011126736007345355,45
num__transport_score,0.0010321842003697625,46
num__location_quality_x_detail_effect_total,0.0009781798095466086,47
num__lon_centered_city,0.0009662251502022563,48
cat__coast_distance_bucket_1000_3000,0.0009433103796236963,49
num__demo_population_density,0.0009021442710247419,50
num__is_large_flat,0.0008946414889928592,51
num__lon,0.000819333546617232,52
num__lon_centered_county,0.0007910627233349,53
cat__coast_distance_bucket_500_1000,0.000708903150114466,54
cat__geo_cluster_x_room_count_city_9||2+1,0.000705326442285013,55
cat__geo_cluster_x_room_count_city_0||3+1,0.0006787655853997327,56
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||151-200,0.0006449588936397261,57
cat__geo_cluster_x_room_count_city_7||3+1,0.0006187320875845282,58
cat__coast_distance_bucket_0_500,0.0005865938596776577,59
cat__geo_cluster_x_room_count_city_0||4+1,0.0005701590478577319,60
cat__basiskele_geo_cluster_x_m2_group_other||101-125,0.0005700351275212891,61
cat__geo_cluster_x_room_count_missing||3+1,0.0005483200576446839,62
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||126-150,0.0005433599831270659,63
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||126-150,0.0005368721406136465,64
cat__geo_cluster_city_city_5,0.0005362727811236458,65
cat__coast_distance_bucket_3000_plus,0.0005361224034370865,66
cat__geo_cluster_x_room_count_missing||4+1,0.0004725614963978158,67
num__demo_education_high_school_ratio,0.0004591282902211702,68
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||101-125,0.000407136805980588,69
cat__basiskele_geo_cluster_Başiskele_0,0.0003923685632801204,70
cat__geo_cluster_x_room_count_city_5||4+1,0.0003874754233340632,71
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||101-125,0.0003867663577287447,72
cat__geo_cluster_city_city_7,0.0003850420925502241,73
cat__geo_cluster_city_city_11,0.0003821521878546746,74
cat__geo_cluster_x_room_count_city_1||3+1,0.00036774604667888066,75
cat__geo_cluster_x_room_count_city_5||3+1,0.00036513033310485394,76
num__demo_high_school_diff_county,0.0003618114556309401,77
cat__basiskele_geo_cluster_x_m2_group_other||76-100,0.0003616165830108494,78
cat__geo_cluster_x_room_count_missing||2+1,0.00035459732112082796,79
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||126-150,0.00035167720347489866,80
num__distance_to_coast_x_near_sea_zero,0.00034557343181985126,81
cat__geo_cluster_county_Başiskele_0,0.0003441469861498873,82
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||200+,0.00033359580282789667,83
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||76-100,0.0002971422660060324,84
cat__basiskele_geo_cluster_x_m2_group_other||151-200,0.0002962351988354577,85
cat__geo_cluster_city_city_8,0.00029593312880921174,86
cat__geo_cluster_city_city_9,0.00028355849555259017,87
cat__geo_cluster_x_room_count_city_0||2+1,0.00028014052884503326,88
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||76-100,0.0002683113260147743,89
num__demo_pharmacy_count,0.0002426170064125849,90
cat__basiskele_geo_cluster_Başiskele_1,0.00023540858708691927,91
num__demo_education_primary_school_ratio,0.00023500884535782357,92
cat__geo_cluster_x_room_count_city_7||2+1,0.00022772953219324062,93
cat__geo_cluster_county_Başiskele_1,0.00020955480914272635,94
cat__geo_cluster_x_room_count_city_11||3+1,0.00020841903880701934,95
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||126-150,0.0002047849198475548,96
cat__geo_cluster_x_room_count_city_9||3+1,0.00020343684737634418,97
cat__basiskele_geo_cluster_x_m2_group_other||126-150,0.00020127912759885334,98
num__demo_pharmacy_per_10k,0.000192262028208439,99
cat__geo_cluster_x_room_count_city_8||3+1,0.00019102689488884015,100
cat__basiskele_geo_cluster_Başiskele_3,0.00018869199659557134,101
cat__basiskele_geo_cluster_Başiskele_4,0.00018669229893912212,102
cat__geo_cluster_x_room_count_city_1||2+1,0.00018500943931787158,103
cat__geo_cluster_county_Başiskele_3,0.00017617668233275155,104
num__demo_population_female,0.000175398046676885,105
num__demo_education_high_school_count,0.0001738340455343381,106
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||101-125,0.0001703065575488698,107
cat__geo_cluster_county_Başiskele_4,0.00016477761195927304,108
num__demo_population_male,0.0001540045890671163,109
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||200+,0.00015323059177719365,110
num__demo_education_primary_school_count,0.00015212271474317164,111
num__demo_education_middle_school_ratio,0.00013271075246046053,112
cat__geo_cluster_x_room_count_city_8||2+1,0.00013088599595722437,113
cat__geo_cluster_x_room_count_city_4||3+1,0.00013052128005309682,114
cat__geo_cluster_x_room_count_city_10||1+1,0.00013023926910529652,115
num__demo_population_total,0.00012655621031848412,116
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||151-200,0.00012163984316514462,117
cat__location_source_missing,0.00011734046806220566,118
num__location_precision_missing,0.00011654189466667211,119
num__demo_education_middle_school_count,0.00011645565468184194,120
cat__geo_cluster_city_missing,0.00011557989028959873,121
cat__geo_cluster_city_city_4,0.00011312783605905196,122
cat__basiskele_geo_cluster_other,0.00011185880536712034,123
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||76-100,0.00011157442156134006,124
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||151-200,0.00011122119300967294,125
num__geo_context_has_approx_location,0.0001059152046463405,126
num__coast_distance_bucket_code,0.00010314712067863982,127
num__geo_context_missing,0.00010003791506555906,128
num__location_source_data_attr_map,9.846179265298899e-05,129
num__location_backfill_ok,9.249484379390725e-05,130
cat__geo_cluster_x_room_count_city_3||3+1,9.23171294367367e-05,131
cat__geo_cluster_x_room_count_city_11||2+1,9.106423617455873e-05,132
cat__geo_cluster_county_other,8.690669329169723e-05,133
num__has_lat_lon,8.493471431201528e-05,134
cat__location_precision_missing,8.456233941398407e-05,135
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||101-125,8.42534689039244e-05,136
cat__geo_cluster_x_room_count_city_4||2+1,8.372977600931385e-05,137
cat__geo_cluster_x_room_count_city_10||3+1,7.899781025777673e-05,138
cat__geo_cluster_county_Başiskele_5,7.600888563325903e-05,139
cat__location_precision_exact_map,7.583759779174575e-05,140
num__location_backfill_listing_removed,7.531272092232782e-05,141
num__location_precision_exact,7.373288914370645e-05,142
cat__geo_cluster_city_city_3,7.353278340133965e-05,143
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||0-75,6.973942465634903e-05,144
cat__coast_distance_bucket_missing,6.934168881405896e-05,145
cat__basiskele_geo_cluster_x_m2_group_other||200+,6.88351264738334e-05,146
cat__geo_cluster_x_room_count_city_8||4+1,6.58208931958082e-05,147
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||151-200,6.524564150116302e-05,148
cat__basiskele_geo_cluster_Başiskele_5,6.501641569087506e-05,149
num__location_quality_score,6.332899854700988e-05,150
cat__geo_cluster_city_city_10,5.643210172456684e-05,151
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||76-100,5.6167262200562504e-05,152
cat__geo_cluster_city_city_2,5.470949242661642e-05,153
num__geo_context_has_exact_location,5.3047126784797425e-05,154
cat__location_source_data_attr_map,5.23513480455894e-05,155
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||200+,3.804087733396776e-05,156
cat__geo_cluster_x_room_count_city_7||4+1,3.770078394276993e-05,157
cat__geo_cluster_x_room_count_city_5||2+1,3.54629181741919e-05,158
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||200+,3.351065119198353e-05,159
cat__geo_cluster_x_room_count_city_0||1+1,3.348388619997689e-05,160
cat__geo_cluster_x_room_count_city_6||2+1,3.1069316664202296e-05,161
cat__geo_cluster_x_room_count_city_1||4+1,2.8680545323238802e-05,162
cat__basiskele_geo_cluster_x_m2_group_Başiskele_2||101-125,2.4683622632746814e-05,163
cat__geo_cluster_x_room_count_missing||1+1,2.4300895417966605e-05,164
cat__geo_cluster_x_room_count_city_3||4+1,1.840736376927697e-05,165
cat__geo_cluster_x_room_count_city_3||2+1,1.4915800179713529e-05,166
cat__geo_cluster_county_Başiskele_2,1.3380774186443257e-05,167
cat__geo_cluster_x_room_count_city_2||3+1,1.046216202961934e-05,168
cat__geo_cluster_x_room_count_city_2||2+1,8.527973636725237e-06,169
cat__basiskele_geo_cluster_Başiskele_2,7.582120591368015e-06,170
cat__basiskele_geo_cluster_x_m2_group_other||0-75,5.484223652996205e-06,171
cat__basiskele_geo_cluster_x_m2_group_Başiskele_5||101-125,4.551543624876105e-06,172
cat__basiskele_geo_cluster_x_m2_group_Başiskele_5||76-100,3.1726838465852496e-06,173
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||0-75,3.167973430952084e-06,174
cat__basiskele_geo_cluster_x_m2_group_Başiskele_5||126-150,2.923425075374498e-06,175
cat__geo_cluster_x_room_count_city_10||2+1,2.8017325344321607e-06,176
cat__geo_cluster_x_room_count_city_5||1+1,2.3205977617659178e-06,177
cat__geo_cluster_x_room_count_city_11||4+1,2.076453400209889e-06,178
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||0-75,2.076190144401678e-06,179
cat__geo_cluster_x_room_count_city_9||1+1,2.017601422444893e-06,180
cat__basiskele_geo_cluster_x_m2_group_Başiskele_5||151-200,2.0142696206231505e-06,181
cat__geo_cluster_x_room_count_missing||5+1,1.5880227386388062e-07,182
cat__basiskele_geo_cluster_x_m2_group_Başiskele_5||0-75,1.5529173437387603e-07,183
cat__geo_cluster_x_room_count_city_9||4+1,7.10404889688217e-08,184
cat__basiskele_geo_cluster_x_m2_group_Başiskele_2||151-200,4.433274486037811e-08,185
cat__geo_cluster_x_room_count_city_4||4+1,0.0,186
cat__geo_cluster_x_room_count_city_4||1+1,0.0,187
cat__geo_cluster_x_room_count_city_2||4+1,0.0,188
cat__geo_cluster_x_room_count_city_2||5+1,0.0,189
cat__geo_cluster_x_room_count_city_1||2.5+1,0.0,190
cat__geo_cluster_x_room_count_city_0||5+1,0.0,191
cat__geo_cluster_x_room_count_city_10||4+1,0.0,192
cat__geo_cluster_x_room_count_city_1||1+1,0.0,193
cat__geo_cluster_x_room_count_city_0||3.5+1,0.0,194
cat__geo_cluster_x_room_count_city_0||6+1,0.0,195
cat__geo_cluster_x_room_count_city_0||4.5+1,0.0,196
cat__geo_cluster_x_room_count_city_0||4+2,0.0,197
cat__basiskele_geo_cluster_x_m2_group_Başiskele_2||126-150,0.0,198
cat__basiskele_geo_cluster_x_m2_group_Başiskele_2||76-100,0.0,199
cat__basiskele_geo_cluster_x_m2_group_Başiskele_2||200+,0.0,200
