building_age_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
31 ve üzeri,8,0.21504462961287688,0.19285849175318687,5512.090431711404,5234.776976692645,28095.89875,33607.989181711404
5,43,0.13471209962993846,0.10825246838861247,6008.621878384419,4263.205885731426,43811.04720930233,42341.30887425905
16-20 arası,11,0.12999950711042194,0.06155772075385494,5260.212893558277,1991.5732460862237,36433.91818181818,35160.44056746968
4,17,0.12886851614514147,0.08862181947769837,5381.789157621292,3115.1916598067037,40888.98941176471,40821.90673700397
6-10 arası,158,0.12123463122134003,0.10200907157620231,4891.62826743098,4388.292413079083,40460.17386075949,40333.050970399316
26-30 arası,16,0.11980370241750012,0.09062353260483229,3600.2474012532466,2959.485338736882,32057.213125000002,33187.14307255415
2,30,0.1161142236026698,0.07828302526003342,4955.7197556768615,3002.107299252624,41055.965,40212.15715259701
3,26,0.113028386123572,0.10901693239669008,4985.461198874828,5074.230014665172,43607.786538461536,41900.129916360536
0 (Yapım Aşamasında),78,0.11282748848129608,0.0971900214841731,4694.620279512911,3549.506776813858,41159.575769230774,40905.0189518476
0 (Oturuma Hazır),388,0.10194356582932279,0.08085963338992436,4375.932409921383,3309.571940850794,42164.376211340204,41521.75214425755
11-15 arası,78,0.0997052630213801,0.09588633079197408,3719.2523014276967,3501.169262153604,37469.194871794876,37470.75862999146
1,47,0.09811711841067416,0.07545735957435755,4154.536305363344,3550.471966651843,42601.52404255319,41524.847067871284
21-25 arası,16,0.07446504283519181,0.0703146037667899,2314.7605878181903,2388.3221762059584,31237.335625,32642.339095432966
missing,3,0.07411111793754832,0.0859467329238815,3186.0439435239095,4297.336646194075,44908.426666666666,41723.06520808998
