district,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Sepetlipınar Mh.,1,0.29479049146220976,0.29479049146220976,7369.762286555244,7369.762286555244,25000.0,32369.762286555244
Seymen Mah.,10,0.19250412555813506,0.12935849496599935,7787.187297852541,5135.66837468477,44081.542,41388.263005453446
Bahçecik Şehitekrem Mh.,2,0.17254444803512534,0.17254444803512534,6311.796589579873,6311.796589579873,37152.78,37643.39327277511
Bahçecik Kılıçaslan Mh.,11,0.17114111927389636,0.09791476979871501,6633.495257960868,4563.824065828972,42051.83090909091,41428.05151868059
Karşıyaka Mh.,4,0.1630784946633107,0.15285391061281217,11125.128886580213,9885.773348872637,67031.82,55906.69111341979
Atakent Mah.,5,0.158419892698449,0.165327652513459,8193.14039423363,6157.029931761681,47155.418,42585.7945848338
Sahil Mah.,3,0.15648263575777363,0.143857641348624,5341.993414015066,4385.902997908579,35550.026666666665,39385.99247967511
Körfez Mh.,11,0.14335207681753956,0.11021412883715391,5215.877412660323,3747.237307748437,35762.35999999999,34963.587061583676
Döngel Mh.,39,0.1396473104072875,0.12380721776582641,5862.127920192907,4695.511680140651,40185.3958974359,38996.32336035346
Kullar Yakacık Mh.,24,0.1263478487079198,0.129432553429637,5107.574671040306,4864.817612093455,39630.2175,39176.12383013203
Kullar Tepecik Mh.,11,0.11472801778231288,0.07121671048297513,4390.88293285378,2897.2253968605073,38974.27636363636,37831.6678833798
Barbaros Mah.,108,0.11430352377467551,0.09516378303530809,4790.602233836396,3867.346263109208,41193.614074074074,40599.3350576729
Paşadağ Mh.,113,0.11340047173496359,0.0920032709194184,4687.120784796645,3617.401166598458,41525.32654867257,41098.927348577716
Serdar Mah.,38,0.10881277734460006,0.08394411369165916,4201.00514621232,3355.0568440675925,37623.35236842106,36977.69144271546
Fatih Mah.,194,0.10867802219188621,0.08912744917331399,4451.544568513354,3586.2221560494236,41636.47659793814,41561.092558328775
Mahmutpaşa Mh.,26,0.10415943653300684,0.11716460401722073,4472.216275520331,4800.338526831754,43813.14692307693,44186.546803624056
Aydınkent Mh.,21,0.1034648318072943,0.09405516239134425,3842.549462266338,3309.348759220302,37026.04285714286,38065.922227882234
Yeşilyurt Mh.,201,0.09999578703084575,0.08320516975740223,4317.352135684554,3310.794203484882,41696.01975124378,41045.01852261489
Yaylacık Mh.,35,0.08948016355592815,0.06416402861791445,3682.8014606274246,2896.6372120735396,42852.42228571429,42676.67585426364
Havuzlubahçe Mh.,10,0.0891985313677424,0.06650983697489044,2828.095462456925,2039.8736293973361,31740.775,31635.93866784365
Kullar Merkez Mh.,7,0.08690499236258871,0.06625352072002545,3019.2228461303976,2293.3907960615543,38300.97571428572,39208.08450861731
Altınkent Mh.,24,0.07580553855752871,0.06442848747252941,2773.2462382046074,2467.8678703177466,35407.8325,35312.84523203856
Yeniköy Merkez Mh.,10,0.0703860571116052,0.05984853063463138,2731.845578610713,2234.4513540899534,38734.704,38458.284708790125
Damlar Mah.,5,0.06333689183421137,0.042005911512890626,2412.1134011177405,1663.8705373310877,39906.932,40132.35880149949
Yeşilkent Mh.,5,0.04976083180711551,0.0422202769566096,1424.8152320438749,1229.6655663612546,29533.484000000004,29892.64944769252
Vezirçiftliği Mh.,1,0.02763650763801895,0.02763650763801895,990.3080982406536,990.3080982406536,35833.33,36823.638098240655
