rows,base_r2,segment_r2,best_blended_r2,mape,mae,status,status_note,basiskele_large_home_rows,basiskele_large_home_r2,top_large_home_features
205,0.2760220972625358,0.1942516423324333,0.2997065264859342,0.1274785162355733,4968.316408571203,used_blend,,205,0.2997065264859342,"large_home_m2_excess,large_home_quality_x_m2,large_home_detail_premium_x_m2,large_home_site_x_m2,large_home_basiskele_premium"
