county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,3643.853229852164,0.11294069789664637,0.875
Gölcük,8,4319.378411402992,0.1560259522954512,0.875
Karamürsel,8,4554.760530891421,0.17180272340447547,0.875
İzmit,8,4146.321314639441,0.13606523957963762,0.875
