county,n,mape,mae,mean_bias,r2
Başiskele,1753,0.10512849603338127,4103.058935409355,-339.40559649943475,0.48961528851390135
Gölcük,1182,0.11967701350067912,3872.284345154584,-562.4432195133467,0.657070542679931
Karamürsel,328,0.15847558725826116,6133.859472795332,-899.5734951225193,0.5768160507548209
Kartepe,1007,0.10330296700237006,4075.841192121264,-261.82520578921407,0.5304984704509776
İzmit,2397,0.1328874887070789,5087.155542679043,-356.3948288898954,0.6633843128240349
