m2_group,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
200+,331,0.1764592197293848,0.13939725032535116,6385.772482275261,4881.347292936607,37229.90069486405,37352.975326954685
151-200,1185,0.12740851019061256,0.10242952333049928,4698.752542227446,3575.8552302652533,36904.79526582279,36523.984258736586
0-75,420,0.11995257182491821,0.10257245580085142,5791.466584178962,4805.0420739188885,47924.90740476191,46716.39222385892
126-150,1642,0.11952626546188638,0.09115687809872935,4299.688703835681,3226.349382852448,36621.415237515226,36330.90951837264
101-125,1675,0.11547819618631705,0.09210619991622238,4179.360140804799,3193.317014104745,37181.69686567164,36828.77985382417
76-100,1414,0.10666944933098879,0.08065575774356741,4176.270669035319,3192.6763440490795,39621.57963932108,39136.05185447224
