heating,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Doğalgaz Sobası,2,0.2687062521154429,0.2687062521154429,7201.0177044614775,7201.0177044614775,31222.53,34651.9525056158
Yok,7,0.2527059578840962,0.36693004022860287,10155.199425841736,11766.785082640396,38691.852857142854,35966.34780219798
Kombi (Doğalgaz),411,0.11325713674171158,0.096297541059682,4509.112433602,3695.3550826403953,39626.50433090024,39472.12666075222
Kombi (Elektrik),2,0.11245376262660417,0.11245376262660417,3754.255067526563,3754.255067526563,33321.479999999996,33688.660964674236
Kat Kaloriferi,3,0.1099088776784261,0.09631499727304833,4817.839036063565,4083.7558843772495,42044.49,37226.65096393644
Yerden Isıtma,479,0.10643877029414385,0.08471699566247586,4543.737873002974,3460.174308457863,42124.539373695196,41499.518047245685
Merkezi,2,0.10000737606189142,0.10000737606189142,3421.929682904898,3421.929682904898,36354.165,39358.0607151057
,3,0.0795348664125052,0.05006403227038754,3339.819907527451,2503.201613519377,44908.426666666666,42558.665538675
Merkezi (Pay Ölçer),10,0.0792697999366117,0.05734501726327157,3244.657339109234,2518.523079780367,40760.307,41010.05812476954
