county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,2951.233637562115,0.08605149951104721,1.0
Gölcük,8,2393.5907021143153,0.08856895382908803,1.0
Karamürsel,8,2393.5907021143153,0.08856895382908803,1.0
İzmit,8,2393.5907021143134,0.08856895382908797,1.0
