county,n_tests,mean_abs_diff_tl_m2,mean_abs_diff_pct,pass_rate
Başiskele,8,2560.6922981542175,0.07122865949504921,1.0
Gölcük,8,1338.4251419354205,0.03388908452716042,1.0
Karamürsel,8,1338.4251419354223,0.03388908452716047,1.0
İzmit,8,1338.4251419354223,0.03388908452716047,1.0
