site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Belirtilmemiş,1,0.37659323989979154,0.37659323989979154,9011.337702468954,9011.337702468954,23928.57,32939.907702468954
Evet,385,0.12150245164128697,0.10098513490670002,5166.896106501219,4170.398674424017,42168.258181818186,41441.83488349314
Hayır,530,0.10616351687999857,0.08696421155168985,4307.30996771456,3406.0313518039366,40022.29345283019,39588.84560578248
,3,0.09326086751721725,0.104600588124301,4007.2711898960783,5230.02940621505,44908.426666666666,41042.22413752322
