is_large_home,n,mape,mae,mean_actual,mean_pred
0,685,0.10731584316118263,4562.559181857742,41880.54601459854,41139.12210429403
1,234,0.12901765429630796,4990.638442697819,38107.15709401709,38089.58350377436
