room_count,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
4.5+1,2,0.36150386371776877,0.36150386371776877,12750.376161175796,12750.376161175796,34219.0,46969.376161175795
6+1,1,0.3441803128615854,0.3441803128615854,18165.072832539925,18165.072832539925,52777.78,34612.707167460074
3.5+1,2,0.22709704615400858,0.22709704615400858,14611.33683316507,14611.33683316507,61497.96,46886.62316683493
5+1,6,0.1692383838484619,0.17160793359310783,6747.885183873968,5867.198357843328,36316.30333333334,35549.10836784234
1+1,40,0.1434250128325147,0.14404737865330797,7544.0684959053615,6842.834436526424,49987.860499999995,46594.25775872517
4+1,80,0.13780995941101545,0.10805847664550036,5447.097722371529,4094.17249729628,38162.069875,36887.326168652115
2+2,1,0.11903629931211089,0.11903629931211089,5047.1390908335015,5047.1390908335015,42400.0,37352.8609091665
3+1,400,0.11795580981339804,0.09875789306839056,4613.253308056299,3784.497576034464,39217.910575,39097.88612564836
2+1,384,0.09653220053250412,0.08043296640280112,4142.281447333346,3399.243751198079,42310.314427083336,41804.0604131416
3+2,1,0.018565258605832077,0.018565258605832077,673.3175586654615,673.3175586654615,36267.61,35594.29244133454
2.5+1,1,0.01111815304771796,0.01111815304771796,478.0805810518723,478.0805810518723,43000.0,43478.08058105187
4+2,1,0.00346532806197756,0.00346532806197756,120.13138436631561,120.13138436631561,34666.67,34546.53861563368
