model,feature,importance
gradient_boosting,num__bsk_nearest_10_mean_unit_price,0.0166689105986427
gradient_boosting,num__bsk_district_similar_10_median,0.0152929212749036
gradient_boosting,num__bsk_nearest_10_max_unit_price,0.0135999314028809
gradient_boosting,num__bsk_weighted_comp_std,0.0125326401343347
random_forest,num__bsk_nearest_10_mean_unit_price,0.0123943195243064
gradient_boosting,num__bsk_nearest_10_iqr_unit_price,0.0106974059086877
gradient_boosting,num__bsk_nearest_10_median_unit_price,0.0101984242191395
random_forest,num__bsk_cluster_similar_10_median,0.0099086609653894
random_forest,num__bsk_nearest_5_median_unit_price,0.0097316320021155
random_forest,num__bsk_nearest_10_std_unit_price,0.0092787259800162
random_forest,num__bsk_district_similar_20_std,0.0088295833997493
random_forest,num__bsk_noncoastal_similar_median,0.0088030807861163
random_forest,num__bsk_district_similar_10_median,0.0083870507308367
gradient_boosting,num__bsk_nearest_10_std_unit_price,0.0081594230561066
extra_trees,num__bsk_nearest_5_median_unit_price,0.007911173479401
random_forest,num__bsk_weighted_comp_std,0.0078587448790385
random_forest,num__bsk_nearest_10_max_unit_price,0.007838566538829
random_forest,num__bsk_nearest_10_median_unit_price,0.0073043571607409
random_forest,num__bsk_nearest_10_iqr_unit_price,0.0072385516772463
gradient_boosting,num__bsk_cluster_similar_10_median,0.0068761408753216
random_forest,num__bsk_nearest_10_min_distance_m,0.0068559207068088
random_forest,num__bsk_cluster_similar_std,0.0068484205832641
extra_trees,num__bsk_nearest_10_max_unit_price,0.0066284102040875
extra_trees,num__bsk_noncoastal_similar_median,0.0065093999435917
gradient_boosting,num__bsk_noncoastal_similar_median,0.006319977182376
gradient_boosting,num__bsk_cluster_similar_std,0.0062627517837713
extra_trees,num__bsk_cluster_similar_10_median,0.0062244067532592
gradient_boosting,num__bsk_nearest_5_median_unit_price,0.0060440808102324
extra_trees,num__bsk_nearest_10_median_unit_price,0.0059368620691846
random_forest,num__bsk_district_similar_20_median,0.005744282075422
random_forest,num__bsk_weighted_comp_mean,0.0056769345229525
extra_trees,num__bsk_nearest_10_std_unit_price,0.0055063926995211
extra_trees,num__bsk_nearest_10_mean_unit_price,0.0052867960469858
random_forest,num__bsk_cluster_similar_20_median,0.0052270997237063
gradient_boosting,num__bsk_cluster_similar_20_median,0.0051115599399515
random_forest,num__bsk_large_home_similar_10_median,0.0050823520237092
gradient_boosting,num__bsk_weighted_comp_mean,0.0049447715779476
gradient_boosting,num__bsk_district_similar_20_std,0.0048542020747054
extra_trees,num__bsk_district_similar_10_median,0.0045812475247243
random_forest,num__bsk_large_home_nearest_10_median,0.0045301633159412
random_forest,num__bsk_weighted_comp_median,0.0043639687947574
random_forest,num__bsk_nearest_10_min_unit_price,0.0042605138948546
random_forest,num__bsk_large_home_nearest_20_median,0.0041727816590256
gradient_boosting,num__bsk_large_home_nearest_20_median,0.0039308099623975
random_forest,num__bsk_large_home_cluster_median,0.0038367410169493
gradient_boosting,num__bsk_large_home_similar_10_median,0.0037118719344445
random_forest,num__bsk_nearest_20_median_unit_price,0.0036578786467973
random_forest,num__bsk_nearest_10_avg_distance_m,0.0035577793182307
extra_trees,num__bsk_nearest_10_iqr_unit_price,0.0034727393513393
extra_trees,num__bsk_large_home_nearest_20_median,0.0034278628546631
extra_trees,num__bsk_cluster_similar_20_median,0.0034137219199937
extra_trees,num__bsk_cluster_similar_std,0.0033138041767425
extra_trees,num__bsk_district_similar_20_median,0.0033124059253973
extra_trees,num__bsk_district_similar_20_std,0.0032781086158692
extra_trees,num__bsk_weighted_comp_mean,0.0032709544193956
gradient_boosting,num__bsk_large_home_nearest_10_median,0.0032097643781295
extra_trees,num__bsk_nearest_20_median_unit_price,0.0028980131998684
