model_scope,county,feature,importance,rank
gradient_boosting,,num__detail_effect_total_mean,0.017689375784938434,1
gradient_boosting,,num__detail_effect_inside_mean,0.01758034455921185,2
random_forest,,num__detail_effect_total_mean,0.015199950444592086,3
gradient_boosting,,num__detail_effect_front_sum,0.014521928201590935,4
gradient_boosting,,num__detail_effect_subtype_sum,0.01152414140993681,5
random_forest,,num__detail_effect_front_mean,0.01102334902707839,6
gradient_boosting,,num__detail_effect_outside_mean,0.010116913100579467,7
random_forest,,num__detail_effect_front_sum,0.009439480817873632,8
extra_trees,,num__detail_effect_subtype_sum,0.009112836739603563,9
random_forest,,num__detail_effect_inside_mean,0.008005106215426756,10
random_forest,,num__detail_effect_outside_mean,0.007487160760782058,11
extra_trees,,num__detail_effect_outside_x_attr_quality,0.007426500768016597,12
gradient_boosting,,num__detail_effect_front_mean,0.007180763950611397,13
extra_trees,,num__detail_effect_subtype_mean,0.006797485552569747,14
extra_trees,,num__detail_effect_outside_sum,0.006624320932640508,15
gradient_boosting,,num__detail_effect_inside_x_attr_quality,0.005938073386384627,16
extra_trees,,num__detail_effect_total_x_attr_quality,0.005932510149732487,17
random_forest,,num__detail_effect_outside_x_attr_quality,0.005666787237025124,18
gradient_boosting,,num__detail_effect_outside_sum,0.005658437280342251,19
random_forest,,num__detail_effect_outside_sum,0.005413802232440019,20
gradient_boosting,,num__detail_effect_subtype_mean,0.004977063586764039,21
extra_trees,,num__detail_effect_county_total_sum,0.004954807850619272,22
extra_trees,,num__detail_effect_total_sum,0.004935883954297981,23
extra_trees,,num__detail_effect_front_sum,0.004795292398204417,24
random_forest,,num__detail_effect_subtype_sum,0.004781851370136441,25
gradient_boosting,,num__detail_effect_total_sum,0.004626263259625551,26
extra_trees,,num__detail_effect_total_mean,0.004578731806934085,27
extra_trees,,num__detail_effect_front_mean,0.004549131766209578,28
extra_trees,,num__detail_effect_outside_mean,0.004512102671293298,29
random_forest,,num__detail_effect_total_x_attr_quality,0.004312390341274805,30
random_forest,,num__detail_effect_subtype_mean,0.0038644473406099548,31
random_forest,,num__detail_effect_total_abs_sum,0.0036554379623340546,32
extra_trees,,num__detail_effect_inside_mean,0.0035343242401485726,33
gradient_boosting,,num__detail_effect_total_x_attr_quality,0.003505176855920839,34
random_forest,,num__detail_effect_inside_x_attr_quality,0.0034559118391930817,35
gradient_boosting,,num__detail_effect_transport_sum,0.003258258291996931,36
random_forest,,num__detail_effect_inside_sum,0.0032227651077789935,37
gradient_boosting,,num__detail_effect_outside_x_attr_quality,0.003117544185048681,38
random_forest,,num__detail_effect_nearby_mean,0.0029128508430935605,39
random_forest,,num__detail_effect_transport_mean,0.0028051980279010535,40
gradient_boosting,,num__detail_effect_nearby_sum,0.0026385784891363563,41
random_forest,,num__detail_effect_view_x_location_baseline,0.002623474578193957,42
random_forest,,num__detail_effect_view_mean,0.0024678943766380267,43
extra_trees,,num__detail_effect_inside_x_attr_quality,0.0024540226217669285,44
extra_trees,,num__detail_effect_negative_count,0.0024036370665542713,45
extra_trees,,num__detail_effect_district_total_sum,0.002355064583442067,46
random_forest,,num__detail_effect_positive_count,0.0022563991598528893,47
extra_trees,,num__detail_effect_inside_sum,0.002235395362892275,48
random_forest,,num__detail_effect_transport_sum,0.002201264465785319,49
random_forest,,num__detail_effect_negative_count,0.002148205308068408,50
extra_trees,,num__detail_effect_level_code,0.002113016856251104,51
extra_trees,,num__detail_effect_view_sum,0.0021101773214645754,52
random_forest,,num__detail_effect_county_total_sum,0.002076120262364619,53
random_forest,,num__detail_effect_total_sum,0.002012219423450485,54
extra_trees,,num__detail_effect_total_abs_sum,0.0019603655620755913,55
random_forest,,num__detail_effect_district_total_sum,0.0019068342015764951,56
random_forest,,num__detail_effect_level_code,0.0018529962111350458,57
gradient_boosting,,num__detail_effect_view_x_location_baseline,0.0018456182237465717,58
extra_trees,,num__detail_effect_view_x_location_baseline,0.0017961973271458434,59
extra_trees,,num__location_quality_x_detail_effect_total,0.0017689713304722483,60
extra_trees,,num__detail_effect_transport_mean,0.001758409191475258,61
gradient_boosting,,num__detail_effect_county_total_sum,0.0017464268848246434,62
random_forest,,num__detail_effect_nearby_sum,0.0017157542136803639,63
extra_trees,,num__detail_effect_view_mean,0.0016431603173798132,64
random_forest,,num__detail_effect_used_count,0.0016127318609447942,65
extra_trees,,num__detail_effect_nearby_sum,0.0015856762505096415,66
extra_trees,,num__detail_effect_transport_sum,0.0015657044833619106,67
extra_trees,,num__detail_effect_nearby_mean,0.0015168965814993214,68
extra_trees,,num__detail_effect_positive_count,0.0014695497661631426,69
gradient_boosting,,num__detail_effect_used_count,0.0014028118411454392,70
gradient_boosting,,num__detail_effect_total_abs_sum,0.0013973670525704153,71
random_forest,,num__detail_effect_view_sum,0.0013472910906711594,72
extra_trees,,num__detail_effect_used_count,0.0013384785456286915,73
gradient_boosting,,num__detail_effect_positive_count,0.0011592009081255344,74
random_forest,,num__location_quality_x_detail_effect_total,0.0010487216973994462,75
gradient_boosting,,num__detail_effect_transport_mean,0.000663027837826518,76
gradient_boosting,,num__detail_effect_nearby_mean,0.0006227958756414116,77
gradient_boosting,,num__location_quality_x_detail_effect_total,0.0005633449114387195,78
gradient_boosting,,num__detail_effect_view_mean,0.0005591490602736988,79
gradient_boosting,,num__detail_effect_district_total_sum,0.00036257993084703457,80
gradient_boosting,,num__detail_effect_view_sum,0.00034978252689991257,81
gradient_boosting,,num__detail_effect_negative_count,0.00016261663710748125,82
gradient_boosting,,num__detail_effect_inside_sum,0.00010595888611188374,83
