county,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Başiskele,919,0.11284165796599148,0.09376763793767741,4671.55868897045,3650.4500617768354,40919.74840043526,40362.634582507744
