feature,importance,rank
num__bsk_nearest_10_mean_unit_price,0.011450008723311667,1
num__attr_quality_x_location_baseline,0.010313345129259284,2
num__bsk_district_similar_10_median,0.009420406510154954,3
num__bsk_nearest_10_max_unit_price,0.009355636048599169,4
num__basiskele_lat_lon_interaction,0.008442008526189508,5
num__bsk_nearest_5_median_unit_price,0.007895628763916354,6
num__bsk_nearest_10_median_unit_price,0.0078132144830217,7
num__bsk_weighted_comp_std,0.0077396262008642865,8
num__bsk_cluster_similar_10_median,0.007669736197990113,9
num__bsk_nearest_10_std_unit_price,0.007648180578548001,10
num__bsk_noncoastal_similar_median,0.007210819304028023,11
num__bsk_nearest_10_iqr_unit_price,0.007136232312424512,12
num__bsk_district_similar_20_std,0.005653964696774664,13
num__bearing_from_district_centroid_sin,0.0055929953498870975,14
num__bsk_cluster_similar_std,0.005474992181259345,15
num__bsk_weighted_comp_mean,0.004630886840098619,16
num__bsk_cluster_similar_20_median,0.004584127194550574,17
num__location_baseline_m2,0.004519451093048853,18
num__location_baseline_log,0.0042053079735100045,19
num__bearing_from_district_centroid_cos,0.004065443044268746,20
num__bsk_nearest_10_min_distance_m,0.003995733787045456,21
num__distance_to_district_centroid_m,0.003948448535068916,22
num__bsk_large_home_nearest_20_median,0.0038438181586954723,23
num__bsk_large_home_similar_10_median,0.003786233104027049,24
num__location_baseline_level_code,0.003668944019574788,25
num__bsk_district_similar_20_median,0.0034783642137635067,26
num__bsk_large_home_nearest_10_median,0.0034628606352601417,27
num__distance_to_yuvacik_m,0.0033683692532784863,28
num__basiskele_premium_x_location_baseline,0.0033277285339662704,29
num__bsk_weighted_comp_median,0.0031651150997594195,30
num__location_baseline_vs_trend,0.0029890172051589762,31
num__lat_centered_city,0.002965140608726011,32
num__bsk_nearest_10_min_unit_price,0.0029590416533205126,33
num__distance_to_bahcecik_m,0.0029327254980834037,34
num__location_baseline_count,0.002895680081643865,35
num__bsk_nearest_20_median_unit_price,0.0027503462866417146,36
num__bsk_large_home_cluster_median,0.002734429762670931,37
num__lat,0.002579291966879335,38
num__distance_to_sahil_m,0.002437101250266726,39
num__bearing_from_county_centroid_cos,0.002385392743210228,40
num__distance_to_kullar_m,0.0023539196156152167,41
num__distance_to_county_centroid_m,0.0022329986162310535,42
num__distance_to_geo_cluster_center_m,0.002215275606808127,43
num__distance_to_coast_x_view_sea,0.002204018958856211,44
num__bsk_nearest_40_median_unit_price,0.002148848461559144,45
num__bsk_nearest_10_avg_distance_m,0.002141328235803856,46
num__distance_to_izmit_center_m,0.0020992052654026116,47
num__detail_effect_view_x_location_baseline,0.0020884300430287907,48
num__distance_to_coast_x_site_inside,0.002059987903372824,49
num__bearing_from_county_centroid_sin,0.0017234956514935293,50
cat__geo_cluster_city_city_6,0.0016409621259653295,51
num__distance_to_basiskele_coast_m,0.0016409611379478723,52
num__lat_centered_county,0.0015507004861304398,53
num__distance_to_coast_x_large_home,0.0014175487312427211,54
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||0-75,0.0013286086416481324,55
num__distance_to_coastline_m,0.0013124605784115813,56
cat__geo_cluster_x_room_count_city_6||3+1,0.0012414136648818766,57
num__basiskele_distance_to_coast_x_large_home,0.0011871040522617809,58
num__location_quality_x_detail_effect_total,0.0011270126464368046,59
num__bsk_large_home_count,0.001038019364344311,60
num__basiskele_distance_to_coast_x_quality,0.0009530365791219284,61
num__is_small_flat,0.0009102964224194421,62
num__transport_score,0.0008986123101114079,63
num__bsk_large_home_confidence,0.0008828420938123199,64
cat__geo_cluster_city_city_0,0.0007883191157760165,65
num__lon,0.000767020991460385,66
num__demo_population_density,0.0007621943087640189,67
cat__coast_distance_bucket_1000_3000,0.0007552936304144792,68
cat__geo_cluster_x_room_count_city_7||3+1,0.000725564951661031,69
num__distance_to_karamursel_center_m,0.0007035609680910939,70
num__distance_to_golcuk_center_m,0.0006926208593288598,71
cat__geo_cluster_city_city_1,0.0006665141723960596,72
num__lon_centered_city,0.000634497742350789,73
num__lon_centered_county,0.0005836118124897495,74
cat__basiskele_geo_cluster_x_m2_group_other||101-125,0.0005369403942611039,75
num__is_large_flat,0.0005297649873964426,76
cat__geo_cluster_x_room_count_city_0||3+1,0.000506320118454346,77
cat__geo_cluster_x_room_count_city_0||4+1,0.0005019216938168131,78
cat__coast_distance_bucket_0_500,0.0004970200100745187,79
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||126-150,0.00047362759618677693,80
cat__geo_cluster_x_room_count_missing||4+1,0.00043275408710453776,81
cat__geo_cluster_x_room_count_missing||3+1,0.0004255235232278776,82
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||151-200,0.00038792902113243843,83
