model_scope,county,feature,importance,rank
gradient_boosting,,num__detail_effect_inside_mean,0.017838511815922158,1
gradient_boosting,,num__detail_effect_front_sum,0.016072451567740644,2
gradient_boosting,,num__detail_effect_total_mean,0.015352743879271198,3
gradient_boosting,,num__detail_effect_outside_mean,0.012326581062268482,4
gradient_boosting,,num__detail_effect_outside_sum,0.010689197163565022,5
gradient_boosting,,num__detail_effect_subtype_sum,0.009686011577571499,6
extra_trees,,num__detail_effect_subtype_sum,0.0090658266348678,7
gradient_boosting,,num__detail_effect_subtype_mean,0.008829317117822963,8
extra_trees,,num__detail_effect_outside_x_attr_quality,0.008460177037729543,9
extra_trees,,num__detail_effect_outside_sum,0.007579436405453624,10
extra_trees,,num__detail_effect_subtype_mean,0.007334016653872943,11
extra_trees,,num__detail_effect_county_total_sum,0.0062632555623243205,12
gradient_boosting,,num__detail_effect_front_mean,0.005991354667365137,13
extra_trees,,num__detail_effect_total_sum,0.005729271955198743,14
extra_trees,,num__detail_effect_outside_mean,0.005546626130718819,15
extra_trees,,num__detail_effect_front_sum,0.005495161255666202,16
extra_trees,,num__detail_effect_front_mean,0.005244094055016238,17
extra_trees,,num__detail_effect_total_x_attr_quality,0.005056091020143269,18
gradient_boosting,,num__detail_effect_inside_x_attr_quality,0.004973509495862079,19
gradient_boosting,,num__detail_effect_inside_sum,0.004907964391206702,20
extra_trees,,num__detail_effect_total_mean,0.00461989710200472,21
gradient_boosting,,num__detail_effect_transport_sum,0.004100967934845623,22
gradient_boosting,,num__detail_effect_used_count,0.004099055802269276,23
extra_trees,,num__detail_effect_inside_mean,0.0035596869506270296,24
gradient_boosting,,num__detail_effect_nearby_sum,0.0034428203568901924,25
extra_trees,,num__detail_effect_inside_x_attr_quality,0.0033091392991802817,26
extra_trees,,num__detail_effect_district_total_sum,0.0032457655603365847,27
gradient_boosting,,num__detail_effect_outside_x_attr_quality,0.0029220896654101255,28
extra_trees,,num__detail_effect_level_code,0.002790533067549538,29
extra_trees,,num__detail_effect_inside_sum,0.0027761775777312473,30
gradient_boosting,,num__detail_effect_total_abs_sum,0.002685778192705788,31
gradient_boosting,,num__detail_effect_district_total_sum,0.0026434631548089404,32
gradient_boosting,,num__detail_effect_total_sum,0.002507206503614163,33
gradient_boosting,,num__detail_effect_transport_mean,0.002505636650917242,34
extra_trees,,num__detail_effect_negative_count,0.0023812632131015084,35
extra_trees,,num__detail_effect_transport_mean,0.00231154900482462,36
gradient_boosting,,num__detail_effect_negative_count,0.0022705831200969255,37
extra_trees,,num__detail_effect_positive_count,0.0020307113114738963,38
gradient_boosting,,num__detail_effect_total_x_attr_quality,0.0020137458745043404,39
gradient_boosting,,num__detail_effect_view_x_location_baseline,0.001998075991505669,40
gradient_boosting,,num__detail_effect_view_mean,0.00197283668435308,41
extra_trees,,num__detail_effect_view_sum,0.001960479108730687,42
extra_trees,,num__detail_effect_transport_sum,0.001958460512498026,43
extra_trees,,num__detail_effect_view_x_location_baseline,0.0019516616398476514,44
extra_trees,,num__detail_effect_view_mean,0.0018759711908934757,45
extra_trees,,num__detail_effect_total_abs_sum,0.0018414176962534379,46
gradient_boosting,,num__detail_effect_county_total_sum,0.0018353940157728543,47
extra_trees,,num__detail_effect_nearby_sum,0.001813903346273208,48
extra_trees,,num__detail_effect_nearby_mean,0.0017035988960869574,49
extra_trees,,num__location_quality_x_detail_effect_total,0.001696505343610283,50
extra_trees,,num__detail_effect_used_count,0.001637793939866385,51
gradient_boosting,,num__detail_effect_view_sum,0.001291824648196616,52
gradient_boosting,,num__detail_effect_level_code,0.0010922651683277088,53
gradient_boosting,,num__detail_effect_positive_count,0.0006483803366212421,54
gradient_boosting,,num__detail_effect_nearby_mean,0.0006048121053959071,55
gradient_boosting,,num__location_quality_x_detail_effect_total,0.0,56
