feature,importance,rank
num__basiskele_lat_lon_interaction,0.013063596668052766,1
num__attr_quality_x_location_baseline,0.01114786860205621,2
num__bearing_from_district_centroid_sin,0.0070254613018230876,3
num__location_baseline_log,0.006931377549354561,4
num__bearing_from_county_centroid_cos,0.0054420510412801874,5
num__bearing_from_district_centroid_cos,0.005397729029898173,6
num__lat_centered_city,0.005275254938485545,7
num__distance_to_coast_x_site_inside,0.0051989360907298415,8
num__location_baseline_m2,0.004990454432900043,9
num__location_baseline_vs_trend,0.004572946308774244,10
num__distance_to_district_centroid_m,0.0040681226877020684,11
num__basiskele_premium_x_location_baseline,0.0036745794519303923,12
num__distance_to_sahil_m,0.003644376921206215,13
num__bearing_from_county_centroid_sin,0.003504434960923977,14
num__lat,0.00331055680281269,15
num__location_baseline_level_code,0.0032664548279182255,16
num__distance_to_izmit_center_m,0.0032541373231713667,17
cat__geo_cluster_city_city_6,0.003082133581275951,18
num__distance_to_kullar_m,0.00302055114520996,19
num__distance_to_basiskele_coast_m,0.002942562897036794,20
num__distance_to_coast_x_view_sea,0.002867028366724515,21
num__location_baseline_count,0.0028151500458452163,22
num__lat_centered_county,0.0028031199734630087,23
num__distance_to_yuvacik_m,0.00265109276986533,24
num__distance_to_county_centroid_m,0.002630599102720604,25
num__distance_to_geo_cluster_center_m,0.002503932958277509,26
num__distance_to_bahcecik_m,0.0024683926783374928,27
num__basiskele_distance_to_coast_x_large_home,0.002368732047755935,28
num__distance_to_coastline_m,0.0021214456194965027,29
cat__geo_cluster_x_room_count_city_6||3+1,0.00205387224912437,30
cat__geo_cluster_city_city_0,0.0020344447420078417,31
num__detail_effect_view_x_location_baseline,0.00197486881567666,32
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||0-75,0.001972495327441829,33
num__distance_to_coast_x_large_home,0.0017750681925929159,34
cat__geo_cluster_city_city_1,0.0016393800266213826,35
num__distance_to_karamursel_center_m,0.001580922461973153,36
num__transport_score,0.0014310890570552646,37
num__is_small_flat,0.0013994671941442505,38
num__lon_centered_city,0.001151980909300535,39
num__is_large_flat,0.0011466610005617802,40
num__distance_to_golcuk_center_m,0.0010239403737206838,41
cat__geo_cluster_x_room_count_city_0||3+1,0.000986858674769482,42
cat__coast_distance_bucket_500_1000,0.0009745267012893493,43
num__lon,0.0009264839846516611,44
num__lon_centered_county,0.0009167605972727482,45
cat__coast_distance_bucket_0_500,0.0008915784026301557,46
num__location_quality_x_detail_effect_total,0.0008482526718051415,47
cat__coast_distance_bucket_1000_3000,0.000846151351983781,48
num__demo_population_density,0.0008442970714293874,49
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||151-200,0.0008310373591219089,50
cat__geo_cluster_x_room_count_city_0||4+1,0.0007929499801588221,51
cat__geo_cluster_x_room_count_city_9||2+1,0.0007092258305139525,52
cat__basiskele_geo_cluster_x_m2_group_other||101-125,0.0006230333809934905,53
num__basiskele_distance_to_coast_x_quality,0.0006169768847241407,54
cat__geo_cluster_x_room_count_missing||4+1,0.0005981591242553948,55
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||126-150,0.0005559795910846876,56
cat__geo_cluster_x_room_count_missing||3+1,0.0005426197446593609,57
cat__geo_cluster_x_room_count_city_7||3+1,0.0005341839286212314,58
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||126-150,0.0005338128807242814,59
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||101-125,0.0005231594072241876,60
cat__coast_distance_bucket_3000_plus,0.0005109064406070225,61
cat__geo_cluster_city_city_11,0.0004999136363670338,62
cat__geo_cluster_x_room_count_missing||2+1,0.000494317349752544,63
cat__geo_cluster_city_city_5,0.0004928960526066548,64
cat__geo_cluster_x_room_count_city_5||3+1,0.0004889936916659673,65
cat__basiskele_geo_cluster_Başiskele_0,0.000488302006212058,66
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||126-150,0.00048051768054630135,67
cat__geo_cluster_x_room_count_city_5||4+1,0.0004741871736902937,68
num__distance_to_coast_x_near_sea_zero,0.0004103862090833608,69
cat__geo_cluster_city_city_7,0.00040871801860791255,70
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||101-125,0.0004042876559086005,71
cat__geo_cluster_x_room_count_city_1||3+1,0.0004031797767096213,72
num__demo_high_school_diff_county,0.0003888122009535027,73
cat__geo_cluster_city_city_9,0.00034992973527235165,74
num__demo_education_high_school_ratio,0.00033888021091061797,75
cat__geo_cluster_county_Başiskele_0,0.00033338389352333803,76
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||200+,0.0003137887836957218,77
cat__geo_cluster_city_city_8,0.0003108292742382026,78
cat__basiskele_geo_cluster_x_m2_group_other||76-100,0.0003106920212505904,79
cat__geo_cluster_x_room_count_city_0||2+1,0.0003064271582497286,80
cat__geo_cluster_x_room_count_city_11||3+1,0.00028760935097656967,81
cat__basiskele_geo_cluster_Başiskele_1,0.00028443198283923077,82
num__demo_education_primary_school_ratio,0.0002576271471920015,83
cat__basiskele_geo_cluster_x_m2_group_other||151-200,0.0002552085684266508,84
num__demo_pharmacy_per_10k,0.0002532125687026143,85
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||126-150,0.0002517611192482356,86
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||76-100,0.00024999670091465563,87
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||76-100,0.0002456827006691979,88
cat__geo_cluster_x_room_count_city_9||3+1,0.0002381942567078383,89
cat__geo_cluster_x_room_count_city_8||3+1,0.00022896650896280687,90
num__demo_education_primary_school_count,0.0002158689853014195,91
cat__basiskele_geo_cluster_x_m2_group_other||126-150,0.00021553138486617756,92
cat__basiskele_geo_cluster_Başiskele_3,0.00021382019119548898,93
cat__geo_cluster_county_Başiskele_1,0.00020983016307222983,94
cat__geo_cluster_county_Başiskele_4,0.00020607533685824928,95
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||101-125,0.00020572907629158005,96
num__demo_pharmacy_count,0.00020403544794626003,97
cat__geo_cluster_city_city_4,0.0001976533344468823,98
cat__geo_cluster_x_room_count_city_7||2+1,0.00019698940355540134,99
cat__basiskele_geo_cluster_Başiskele_4,0.00017158406699941702,100
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||76-100,0.00016945722993669715,101
num__demo_population_total,0.00016687613883904076,102
cat__geo_cluster_county_Başiskele_3,0.00016164032245776934,103
cat__geo_cluster_x_room_count_city_1||2+1,0.00015715572575948717,104
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||151-200,0.00015545656902484913,105
cat__geo_cluster_x_room_count_city_4||3+1,0.0001518756039540397,106
num__demo_population_female,0.00015099944148607886,107
num__demo_education_middle_school_ratio,0.00015052330520045997,108
num__demo_education_high_school_count,0.0001452024195195198,109
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||200+,0.00014495610361632,110
cat__location_source_missing,0.00013667713385959106,111
cat__coast_distance_bucket_missing,0.00013428176706232326,112
cat__geo_cluster_x_room_count_city_0||1+1,0.00012825568305041324,113
cat__basiskele_geo_cluster_x_m2_group_Başiskele_3||151-200,0.00011980662824156543,114
num__demo_education_middle_school_count,0.00011884670637031605,115
cat__geo_cluster_x_room_count_city_8||2+1,0.00011851566337642181,116
cat__location_precision_missing,0.00011444928047278444,117
cat__basiskele_geo_cluster_x_m2_group_other||200+,0.00011252928451017024,118
num__has_lat_lon,0.00011192416545931122,119
num__location_precision_exact,0.00010843440658051622,120
num__location_backfill_listing_removed,0.00010554011328367236,121
num__location_quality_score,0.00010358985253518905,122
num__location_source_data_attr_map,0.00010270200560777123,123
cat__geo_cluster_x_room_count_city_4||2+1,9.966005645564947e-05,124
cat__geo_cluster_x_room_count_city_1||4+1,8.965261881160745e-05,125
num__demo_population_male,8.644993844149144e-05,126
num__geo_context_has_approx_location,8.500818260098109e-05,127
cat__geo_cluster_x_room_count_city_3||3+1,8.380968086330284e-05,128
cat__location_precision_exact_map,8.376849387130654e-05,129
num__location_precision_missing,8.29700516610776e-05,130
num__location_backfill_ok,8.268597518922073e-05,131
cat__location_source_data_attr_map,8.209045087956113e-05,132
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||151-200,7.957453862690818e-05,133
cat__geo_cluster_city_missing,7.730966126639009e-05,134
cat__geo_cluster_x_room_count_city_11||2+1,7.459538453089e-05,135
cat__geo_cluster_city_city_3,7.186702564334289e-05,136
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||101-125,7.119117005286415e-05,137
cat__basiskele_geo_cluster_other,6.927005346393186e-05,138
cat__basiskele_geo_cluster_Başiskele_5,6.491516545402584e-05,139
num__geo_context_has_exact_location,6.489377782140385e-05,140
cat__geo_cluster_x_room_count_city_8||4+1,6.365677274243172e-05,141
num__coast_distance_bucket_code,6.126368893348449e-05,142
cat__geo_cluster_city_city_10,6.0501619534780244e-05,143
cat__geo_cluster_county_other,5.7021390231658776e-05,144
cat__geo_cluster_x_room_count_city_2||3+1,5.3943890858635804e-05,145
num__geo_context_missing,5.320356316877156e-05,146
cat__geo_cluster_x_room_count_city_10||1+1,5.3100119876475394e-05,147
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||76-100,5.1169178028757546e-05,148
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||0-75,5.110139407540613e-05,149
cat__geo_cluster_county_Başiskele_5,4.927176910476514e-05,150
cat__geo_cluster_x_room_count_city_5||2+1,4.8485142271046073e-05,151
cat__geo_cluster_x_room_count_city_10||3+1,4.109258404688173e-05,152
cat__geo_cluster_x_room_count_city_7||4+1,3.662420798684609e-05,153
cat__geo_cluster_city_city_2,2.8462150247830744e-05,154
cat__geo_cluster_x_room_count_missing||1+1,2.731121762582334e-05,155
cat__geo_cluster_x_room_count_city_6||2+1,2.5297180921336664e-05,156
cat__basiskele_geo_cluster_x_m2_group_Başiskele_2||101-125,2.4000933648476372e-05,157
cat__geo_cluster_x_room_count_city_3||2+1,2.1645132190216296e-05,158
