feature,importance,rank
num__attr_quality_x_location_baseline,0.023515709513663607,1
num__distance_to_coast_x_site_inside,0.016099297243923782,2
num__bearing_from_district_centroid_cos,0.013175873699892477,3
num__distance_to_geo_cluster_center_m,0.012888051202655454,4
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||200+,0.011718140911737318,5
num__location_baseline_count,0.008542024313335927,6
num__distance_to_county_centroid_m,0.007966419988920259,7
num__basiskele_lat_lon_interaction,0.006878485876708165,8
num__basiskele_premium_x_location_baseline,0.0066568854150235455,9
num__bearing_from_county_centroid_cos,0.006469017100195343,10
num__distance_to_izmit_center_m,0.006391103730059198,11
num__distance_to_district_centroid_m,0.005686310400120837,12
num__bearing_from_district_centroid_sin,0.005661600030362011,13
num__location_baseline_log,0.005260807657693341,14
num__distance_to_yuvacik_m,0.005091561650519163,15
num__distance_to_bahcecik_m,0.004913590583039648,16
num__location_baseline_m2,0.004547954309204326,17
num__distance_to_sahil_m,0.004513036310446112,18
num__lat,0.004432259106712234,19
num__distance_to_kullar_m,0.0038893566152231863,20
num__bearing_from_county_centroid_sin,0.0036342639526749337,21
num__location_baseline_vs_trend,0.003313432835193461,22
cat__geo_cluster_x_room_count_city_9||4+1,0.0033119920577303827,23
num__lat_centered_county,0.003089893348510247,24
num__distance_to_coast_x_view_sea,0.0030610184977802736,25
num__distance_to_basiskele_coast_m,0.002809007981804799,26
cat__coast_distance_bucket_0_500,0.0025633833661367835,27
cat__basiskele_geo_cluster_x_m2_group_Başiskele_2||151-200,0.0025299440804028295,28
cat__geo_cluster_x_room_count_city_11||3+1,0.0022796665528958693,29
num__distance_to_coast_x_large_home,0.002239723222666219,30
num__basiskele_distance_to_coast_x_large_home,0.0020793886991810227,31
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||151-200,0.0020641373326514023,32
num__distance_to_coastline_inv,0.0019355622329188258,33
num__distance_to_coastline_m,0.0018552958166139473,34
num__basiskele_distance_to_coast_x_quality,0.0018412792238310723,35
num__lat_centered_city,0.0018328919931958883,36
num__distance_to_karamursel_center_m,0.001595341372381703,37
num__location_baseline_level_code,0.001354277627090687,38
num__detail_effect_view_x_location_baseline,0.0013185143687304923,39
cat__basiskele_geo_cluster_x_m2_group_Başiskele_1||151-200,0.0012979120403383176,40
num__location_quality_x_detail_effect_total,0.001250100514674565,41
num__site_tier_x_coast_inv,0.0012405639126455356,42
cat__geo_cluster_city_city_11,0.0011513436146006603,43
num__distance_to_golcuk_center_m,0.0011209183194876699,44
cat__geo_cluster_x_room_count_city_3||3+1,0.0010935610841654772,45
cat__geo_cluster_x_room_count_city_9||3+1,0.0010076021242051783,46
num__lon,0.0009749351593797357,47
num__lon_centered_county,0.0009622317925816986,48
num__lon_centered_city,0.0008749487138413457,49
num__is_large_flat,0.0008716510391817266,50
cat__geo_cluster_county_Başiskele_5,0.0008385035306595858,51
num__transport_score,0.0008282375013583381,52
cat__geo_cluster_x_room_count_city_0||3+1,0.0007877511097768947,53
cat__basiskele_geo_cluster_Başiskele_0,0.0007418129004322518,54
cat__geo_cluster_city_city_4,0.0006893025813826193,55
cat__coast_distance_bucket_1000_3000,0.0006120858432467198,56
cat__geo_cluster_city_city_9,0.0005671628632442488,57
cat__geo_cluster_county_Başiskele_0,0.000543592040790684,58
cat__coast_distance_bucket_500_1000,0.000519798087763229,59
cat__basiskele_geo_cluster_Başiskele_5,0.00051180038649807,60
cat__basiskele_geo_cluster_x_m2_group_Başiskele_5||101-125,0.0004993440632663648,61
cat__geo_cluster_x_room_count_city_5||3+1,0.00047050555285234916,62
cat__coast_distance_bucket_3000_plus,0.0004116113865083848,63
cat__geo_cluster_x_room_count_city_0||4+1,0.00038069089326188063,64
cat__geo_cluster_x_room_count_city_1||3+1,0.00037389422026398917,65
num__demo_education_primary_school_ratio,0.0003671081442454824,66
cat__basiskele_geo_cluster_Başiskele_2,0.00030318216045956424,67
cat__geo_cluster_x_room_count_city_4||3+1,0.0002839416098052852,68
cat__geo_cluster_city_city_0,0.00028235128760062406,69
cat__basiskele_geo_cluster_x_m2_group_Başiskele_0||126-150,0.0002773931474283284,70
cat__geo_cluster_county_Başiskele_2,0.0002595884118951842,71
cat__basiskele_geo_cluster_x_m2_group_Başiskele_4||151-200,0.0002431546673836131,72
cat__geo_cluster_county_Başiskele_3,0.00023644685358928833,73
cat__geo_cluster_city_city_3,0.0002083440756343862,74
cat__geo_cluster_city_city_5,0.00020600287527987058,75
