site_inside,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Evet,118,0.12510097677806367,0.10502636510625972,5130.401313474017,4028.6627226777546,39744.406271186446,38177.94539636094
Hayır,276,0.09678606619557092,0.07466252038149424,3381.644904601817,2595.374507421897,35288.28967391304,35349.987868574455
