feature,group,basiskele_positive_count,basiskele_negative_count,basiskele_effect,global_effect,smoothed_effect,abs_effect,direction,reliability_level
out_open_pool,outside,66,,0.13661601867378081,0.13661601867378081,0.13661601867378081,0.13661601867378081,premium,county
out_pool,outside,71,,0.12818241195276592,0.12818241195276592,0.12818241195276592,0.12818241195276592,premium,county
view_pool,view,23,,0.12609909169305134,0.12609909169305134,0.12609909169305134,0.12609909169305134,premium,county
out_closed_pool,outside,19,,0.12113787793780695,0.12113787793780695,0.12113787793780695,0.12113787793780695,premium,county
subtype_middle_floor,subtype,46,,0.11151818897692589,0.11151818897692589,0.11151818897692589,0.11151818897692589,premium,county
out_sauna_hamam,outside,28,,0.10658652362493903,0.10658652362493903,0.10658652362493903,0.10658652362493903,premium,county
out_security,outside,75,,0.10036482487807419,0.10036482487807419,0.10036482487807419,0.10036482487807419,premium,county
out_generator,outside,11,,0.09585600224093405,0.09585600224093405,0.09585600224093405,0.09585600224093405,premium,county
view_bosphorus,view,4,,-0.06937004098472954,-0.06937004098472954,-0.06937004098472954,0.06937004098472954,discount,unreliable
out_camera,outside,101,,0.059190402131804376,0.059190402131804376,0.059190402131804376,0.059190402131804376,premium,county
transport_train,transport,15,,-0.054265911700165155,-0.05426591170016515,-0.054265911700165155,0.054265911700165155,discount,county
out_sports_area,outside,57,,0.05371601026249451,0.05371601026249451,0.05371601026249451,0.05371601026249451,premium,county
transport_tram,transport,13,,-0.05266646887185189,-0.05266646887185189,-0.05266646887185189,0.05266646887185189,discount,county
in_pantry,inside,37,,0.04041158370082698,0.04041158370082698,0.04041158370082698,0.04041158370082698,premium,county
transport_metro,transport,18,,-0.03269303831887349,-0.03269303831887349,-0.03269303831887349,0.03269303831887349,discount,county
near_park,nearby,247,,-0.03194940743702013,-0.03194940743702013,-0.03194940743702013,0.03194940743702013,discount,county
view_lake,view,3,,-0.030978431372947313,-0.030978431372947313,-0.030978431372947313,0.030978431372947313,discount,unreliable
view_river,view,3,,-0.030978431372947313,-0.030978431372947313,-0.030978431372947313,0.030978431372947313,discount,unreliable
view_city,view,178,,-0.03086527132396988,-0.03086527132396988,-0.03086527132396988,0.03086527132396988,discount,county
near_lake_zero,nearby,7,,-0.030459245010478142,-0.030459245010478142,-0.030459245010478142,0.030459245010478142,discount,unreliable
front_west,front,176,,-0.029776831484352506,-0.029776831484352506,-0.029776831484352506,0.029776831484352506,discount,county
front_north,front,116,,0.02876625507360142,0.02876625507360142,0.02876625507360142,0.02876625507360142,premium,county
subtype_duplex,subtype,259,,-0.026823321611805895,-0.026823321611805895,-0.026823321611805895,0.026823321611805895,discount,county
front_south,front,202,,-0.02662496720102947,-0.02662496720102947,-0.02662496720102947,0.02662496720102947,discount,county
transport_airport,transport,14,,-0.023885742703860124,-0.023885742703860124,-0.023885742703860124,0.023885742703860124,discount,county
subtype_garden_duplex,subtype,78,,-0.022988779985738006,-0.022988779985738006,-0.022988779985738006,0.022988779985738006,discount,county
out_children_playground,outside,80,,0.02152213180637652,0.02152213180637652,0.02152213180637652,0.02152213180637652,premium,county
front_east,front,190,,-0.021313397016551328,-0.021313397016551328,-0.021313397016551328,0.021313397016551328,discount,county
in_parent_bathroom,inside,110,,0.021029074076696297,0.021029074076696297,0.021029074076696297,0.021029074076696297,premium,county
in_air_conditioner,inside,10,,-0.017666968560024365,-0.017666968560024365,-0.017666968560024365,0.017666968560024365,discount,county
transport_main_road,transport,212,,-0.01653417695586956,-0.01653417695586956,-0.01653417695586956,0.01653417695586956,discount,county
near_hospital,nearby,246,,-0.014901311548725536,-0.014901311548725538,-0.014901311548725536,0.014901311548725536,discount,county
view_nature,view,188,,-0.014861766443037716,-0.014861766443037716,-0.014861766443037716,0.014861766443037716,discount,county
near_school,nearby,269,,-0.014701047686493496,-0.014701047686493496,-0.014701047686493496,0.014701047686493496,discount,county
near_mosque,nearby,270,,-0.013556804113931342,-0.013556804113931342,-0.013556804113931342,0.013556804113931342,discount,county
view_park_green,view,198,,0.012101458936654373,0.012101458936654375,0.012101458936654373,0.012101458936654373,premium,county
near_university,nearby,151,,-0.011517433882142214,-0.011517433882142214,-0.011517433882142214,0.011517433882142214,discount,county
in_pvc,inside,141,,0.011178296894728488,0.01117829689472849,0.011178296894728488,0.011178296894728488,premium,county
transport_minibus,transport,209,,-0.010678054535899763,-0.010678054535899761,-0.010678054535899763,0.010678054535899763,discount,county
out_heat_insulation,outside,208,,-0.010351376047100125,-0.010351376047100125,-0.010351376047100125,0.010351376047100125,discount,county
in_intercom,inside,154,,0.009880174266990949,0.009880174266990949,0.009880174266990949,0.009880174266990949,premium,county
in_dressing_room,inside,32,,0.009629925964899755,0.009629925964899755,0.009629925964899755,0.009629925964899755,premium,county
near_pharmacy,nearby,240,,-0.009549729341081559,-0.009549729341081559,-0.009549729341081559,0.009549729341081559,discount,county
near_market,nearby,275,,-0.008781097767332824,-0.008781097767332824,-0.008781097767332824,0.008781097767332824,discount,county
transport_bus_stop,transport,255,,-0.008449681848128776,-0.008449681848128776,-0.008449681848128776,0.008449681848128776,discount,county
view_sea,view,78,,0.008046842834900758,0.008046842834900758,0.008046842834900758,0.008046842834900758,premium,county
out_hydrofor,outside,15,,0.007102150240115179,0.007102150240115179,0.007102150240115179,0.007102150240115179,premium,county
transport_tem,transport,26,,-0.00682167850712201,-0.006821678507122009,-0.00682167850712201,0.00682167850712201,discount,county
in_glass_balcony,inside,20,,-0.006821678507122009,-0.006821678507122009,-0.006821678507122009,0.006821678507122009,discount,county
