county,n,mape,median_ape,mae_tl_per_m2,median_ae_tl_per_m2,mean_actual_unit_price,mean_predicted_unit_price
Başiskele,394,0.10526616631926165,0.08539114503753743,3905.3841336549126,3015.9996796449377,36622.86266497462,36196.93961547498
