county,feature,group,positive_count,negative_count,local_effect,global_effect,smoothed_effect,reliability_level
Başiskele,front_east,front,190,,-0.021313397016551328,-0.021313397016551328,-0.021313397016551328,county
Başiskele,front_north,front,116,,0.02876625507360142,0.02876625507360142,0.02876625507360142,county
Başiskele,front_score,front,281,,-0.005531711392420036,-0.005531711392420036,-0.005531711392420036,county
Başiskele,front_south,front,202,,-0.02662496720102947,-0.02662496720102947,-0.02662496720102947,county
Başiskele,front_west,front,176,,-0.029776831484352506,-0.029776831484352506,-0.029776831484352506,county
Başiskele,in_air_conditioner,inside,10,,-0.017666968560024365,-0.017666968560024365,-0.017666968560024365,global_fallback
Başiskele,in_builtin_kitchen,inside,76,,0.005863915417788412,0.005863915417788412,0.005863915417788412,county
Başiskele,in_dressing_room,inside,32,,0.009629925964899755,0.009629925964899755,0.009629925964899755,county
Başiskele,in_fiber,inside,117,,0.0029248010509430595,0.00292480105094306,0.0029248010509430595,county
Başiskele,in_glass_balcony,inside,20,,-0.006821678507122009,-0.006821678507122009,-0.006821678507122009,global_fallback
Başiskele,in_heat_glass,inside,177,,-0.003674397076599334,-0.003674397076599334,-0.003674397076599334,county
Başiskele,in_intercom,inside,154,,0.009880174266990949,0.009880174266990949,0.009880174266990949,county
Başiskele,in_laminate_floor,inside,175,,-0.004621217915905973,-0.004621217915905973,-0.004621217915905973,county
Başiskele,in_pantry,inside,37,,0.04041158370082698,0.04041158370082698,0.04041158370082698,county
Başiskele,in_parent_bathroom,inside,110,,0.021029074076696297,0.021029074076696297,0.021029074076696297,county
Başiskele,in_pvc,inside,141,,0.011178296894728488,0.01117829689472849,0.011178296894728488,county
Başiskele,in_smart_home,inside,18,,-0.0004049378609485288,-0.0004049378609485288,-0.0004049378609485288,global_fallback
Başiskele,in_steel_door,inside,231,,0.004380813070230971,0.004380813070230971,0.004380813070230971,county
Başiskele,in_terrace,inside,109,,-0.000826770421914702,-0.0008267704219147021,-0.000826770421914702,county
Başiskele,near_city_center,nearby,184,,-0.0044865082116203325,-0.0044865082116203325,-0.0044865082116203325,county
